@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' {'\'(-inf-4.85]\'','\'(4.85-5.05]\'','\'(5.05-5.35]\'','\'(5.35-5.55]\'','\'(5.55-5.75]\'','\'(5.75-6.05]\'','\'(6.05-6.35]\'','\'(6.35-6.65]\'','\'(6.65-6.95]\'','\'(6.95-inf)\''}
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
'\'(-inf-4.85]\'',-1.177559,-1.738953,1.3,Iris-setosa
'\'(-inf-4.85]\'',-1.308593,0.33672,1.3,Iris-setosa
'\'(4.85-5.05]\'',-0.784457,1.028611,1.6,Iris-setosa
'\'(5.05-5.35]\'',-1.046525,1.720502,1.9,Iris-setosa
'\'(-inf-4.85]\'',-1.177559,-0.12454,1.4,Iris-setosa
'\'(5.05-5.35]\'',-1.308593,1.720502,1.6,Iris-setosa
'\'(-inf-4.85]\'',-1.308593,0.33672,1.4,Iris-setosa
'\'(5.05-5.35]\'',-1.308593,1.489872,1.5,Iris-setosa
'\'(4.85-5.05]\'',-1.308593,0.567351,1.4,Iris-setosa
'\'(6.95-inf)\'',0.263815,0.33672,4.7,Iris-versicolor
'\'(6.35-6.65]\'',0.394849,0.33672,4.5,Iris-versicolor
'\'(6.65-6.95]\'',0.394849,0.10609,4.9,Iris-versicolor
'\'(5.35-5.55]\'',0.132781,-1.738953,4,Iris-versicolor
'\'(6.35-6.65]\'',0.394849,-0.585801,4.6,Iris-versicolor
'\'(5.55-5.75]\'',0.132781,-0.585801,4.5,Iris-versicolor
'\'(6.05-6.35]\'',0.525883,0.567351,4.7,Iris-versicolor
'\'(4.85-5.05]\'',-0.260321,-1.508322,3.3,Iris-versicolor
'\'(6.35-6.65]\'',0.132781,-0.355171,4.6,Iris-versicolor
'\'(5.05-5.35]\'',0.263815,-0.816431,3.9,Iris-versicolor
'\'(4.85-5.05]\'',-0.260321,-2.430844,3.5,Iris-versicolor
'\'(5.75-6.05]\'',0.394849,-0.12454,4.2,Iris-versicolor
'\'(5.75-6.05]\'',-0.260321,-1.969583,4,Iris-versicolor
'\'(6.05-6.35]\'',0.263815,-0.355171,4.7,Iris-versicolor
'\'(5.55-5.75]\'',0.132781,-0.355171,3.6,Iris-versicolor
'\'(6.65-6.95]\'',0.263815,0.10609,4.4,Iris-versicolor
'\'(5.55-5.75]\'',0.394849,-0.12454,4.5,Iris-versicolor
'\'(5.75-6.05]\'',-0.260321,-0.816431,4.1,Iris-versicolor
'\'(6.05-6.35]\'',0.394849,-1.969583,4.5,Iris-versicolor
'\'(5.55-5.75]\'',-0.129287,-1.277692,3.9,Iris-versicolor
'\'(5.75-6.05]\'',0.787951,0.33672,4.8,Iris-versicolor
'\'(6.05-6.35]\'',0.132781,-0.585801,4,Iris-versicolor
'\'(6.05-6.35]\'',0.394849,-1.277692,4.9,Iris-versicolor
'\'(6.05-6.35]\'',0.001747,-0.585801,4.7,Iris-versicolor
'\'(6.35-6.65]\'',0.132781,-0.355171,4.3,Iris-versicolor
'\'(6.35-6.65]\'',0.263815,-0.12454,4.4,Iris-versicolor
'\'(6.65-6.95]\'',0.263815,-0.585801,4.8,Iris-versicolor
'\'(6.65-6.95]\'',0.656917,-0.12454,5,Iris-versicolor
'\'(5.75-6.05]\'',0.394849,-0.355171,4.5,Iris-versicolor
'\'(5.55-5.75]\'',-0.260321,-1.047062,3.5,Iris-versicolor
'\'(5.35-5.55]\'',-0.129287,-1.508322,3.8,Iris-versicolor
'\'(5.35-5.55]\'',-0.260321,-1.508322,3.7,Iris-versicolor
'\'(5.75-6.05]\'',0.001747,-0.816431,3.9,Iris-versicolor
'\'(5.75-6.05]\'',0.525883,-0.816431,5.1,Iris-versicolor
'\'(5.35-5.55]\'',0.394849,-0.12454,4.5,Iris-versicolor
'\'(5.75-6.05]\'',0.525883,0.797981,4.5,Iris-versicolor
'\'(6.65-6.95]\'',0.394849,0.10609,4.7,Iris-versicolor
'\'(6.05-6.35]\'',0.132781,-1.738953,4.4,Iris-versicolor
'\'(5.55-5.75]\'',0.132781,-0.12454,4.1,Iris-versicolor
'\'(5.35-5.55]\'',0.132781,-1.277692,4,Iris-versicolor
'\'(5.35-5.55]\'',0.001747,-1.047062,4.4,Iris-versicolor
'\'(6.05-6.35]\'',0.263815,-0.12454,4.6,Iris-versicolor
'\'(5.75-6.05]\'',0.001747,-1.047062,4,Iris-versicolor
'\'(4.85-5.05]\'',-0.260321,-1.738953,3.3,Iris-versicolor
'\'(5.55-5.75]\'',0.132781,-0.816431,4.2,Iris-versicolor
'\'(5.55-5.75]\'',0.001747,-0.12454,4.2,Iris-versicolor
'\'(5.55-5.75]\'',0.132781,-0.355171,4.2,Iris-versicolor
'\'(6.05-6.35]\'',0.132781,-0.355171,4.3,Iris-versicolor
'\'(5.05-5.35]\'',-0.129287,-1.277692,3,Iris-versicolor
'\'(5.55-5.75]\'',0.132781,-0.585801,4.1,Iris-versicolor
'\'(6.05-6.35]\'',1.705189,0.567351,6,Iris-virginica
'\'(5.75-6.05]\'',0.918985,-0.816431,5.1,Iris-virginica
'\'(6.95-inf)\'',1.181053,-0.12454,5.9,Iris-virginica
'\'(6.05-6.35]\'',0.787951,-0.355171,5.6,Iris-virginica
'\'(6.35-6.65]\'',1.312087,-0.12454,5.8,Iris-virginica
'\'(6.95-inf)\'',1.181053,-0.12454,6.6,Iris-virginica
'\'(4.85-5.05]\'',0.656917,-1.277692,4.5,Iris-virginica
'\'(6.95-inf)\'',0.787951,-0.355171,6.3,Iris-virginica
'\'(6.65-6.95]\'',0.787951,-1.277692,5.8,Iris-virginica
'\'(6.95-inf)\'',1.705189,1.259242,6.1,Iris-virginica
'\'(6.35-6.65]\'',1.050019,0.33672,5.1,Iris-virginica
'\'(6.35-6.65]\'',0.918985,-0.816431,5.3,Iris-virginica
'\'(6.65-6.95]\'',1.181053,-0.12454,5.5,Iris-virginica
'\'(5.55-5.75]\'',1.050019,-1.277692,5,Iris-virginica
'\'(5.75-6.05]\'',1.574155,-0.585801,5.1,Iris-virginica
'\'(6.35-6.65]\'',1.443121,0.33672,5.3,Iris-virginica
'\'(6.35-6.65]\'',0.787951,-0.12454,5.5,Iris-virginica
'\'(6.95-inf)\'',1.312087,1.720502,6.7,Iris-virginica
'\'(6.95-inf)\'',1.443121,-1.047062,6.9,Iris-virginica
'\'(5.75-6.05]\'',0.394849,-1.969583,5,Iris-virginica
'\'(6.65-6.95]\'',1.443121,0.33672,5.7,Iris-virginica
'\'(5.55-5.75]\'',1.050019,-0.585801,4.9,Iris-virginica
'\'(6.95-inf)\'',1.050019,-0.585801,6.7,Iris-virginica
'\'(6.05-6.35]\'',0.787951,-0.816431,4.9,Iris-virginica
'\'(6.65-6.95]\'',1.181053,0.567351,5.7,Iris-virginica
'\'(6.95-inf)\'',0.787951,0.33672,6,Iris-virginica
'\'(6.05-6.35]\'',0.787951,-0.585801,4.8,Iris-virginica
'\'(6.05-6.35]\'',0.787951,-0.12454,4.9,Iris-virginica
'\'(6.35-6.65]\'',1.181053,-0.585801,5.6,Iris-virginica
'\'(6.95-inf)\'',0.525883,-0.12454,5.8,Iris-virginica
'\'(6.95-inf)\'',0.918985,-0.585801,6.1,Iris-virginica
'\'(6.95-inf)\'',1.050019,1.720502,6.4,Iris-virginica
'\'(6.35-6.65]\'',1.312087,-0.585801,5.6,Iris-virginica
'\'(6.05-6.35]\'',0.394849,-0.585801,5.1,Iris-virginica
'\'(6.05-6.35]\'',0.263815,-1.047062,5.6,Iris-virginica
'\'(6.95-inf)\'',1.443121,-0.12454,6.1,Iris-virginica
'\'(6.05-6.35]\'',1.574155,0.797981,5.6,Iris-virginica
'\'(6.35-6.65]\'',0.787951,0.10609,5.5,Iris-virginica
'\'(5.75-6.05]\'',0.787951,-0.12454,4.8,Iris-virginica
'\'(6.65-6.95]\'',1.181053,0.10609,5.4,Iris-virginica
'\'(6.65-6.95]\'',1.574155,0.10609,5.6,Iris-virginica
'\'(6.65-6.95]\'',1.443121,0.10609,5.1,Iris-virginica
'\'(5.75-6.05]\'',0.918985,-0.816431,5.1,Iris-virginica
'\'(6.65-6.95]\'',1.443121,0.33672,5.9,Iris-virginica
'\'(6.65-6.95]\'',1.705189,0.567351,5.7,Iris-virginica
'\'(6.65-6.95]\'',1.443121,-0.12454,5.2,Iris-virginica
'\'(6.05-6.35]\'',0.918985,-1.277692,5,Iris-virginica
'\'(6.35-6.65]\'',1.050019,-0.12454,5.2,Iris-virginica
'\'(6.05-6.35]\'',1.443121,0.797981,5.4,Iris-virginica
'\'(5.75-6.05]\'',0.787951,-0.12454,5.1,Iris-virginica
