@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.472222,0.375,0.083333,4,Iris-versicolor
0.5,0.541667,0.375,4.7,Iris-versicolor
0.361111,0.5,0.375,3.6,Iris-versicolor
0.666667,0.541667,0.458333,4.4,Iris-versicolor
0.361111,0.583333,0.416667,4.5,Iris-versicolor
0.416667,0.375,0.291667,4.1,Iris-versicolor
0.527778,0.583333,0.083333,4.5,Iris-versicolor
0.361111,0.416667,0.208333,3.9,Iris-versicolor
0.444444,0.708333,0.5,4.8,Iris-versicolor
0.5,0.5,0.333333,4,Iris-versicolor
0.555556,0.583333,0.208333,4.9,Iris-versicolor
0.5,0.458333,0.333333,4.7,Iris-versicolor
0.583333,0.5,0.375,4.3,Iris-versicolor
0.638889,0.541667,0.416667,4.4,Iris-versicolor
0.694444,0.541667,0.333333,4.8,Iris-versicolor
0.666667,0.666667,0.416667,5,Iris-versicolor
0.472222,0.583333,0.375,4.5,Iris-versicolor
0.388889,0.375,0.25,3.5,Iris-versicolor
0.333333,0.416667,0.166667,3.8,Iris-versicolor
0.333333,0.375,0.166667,3.7,Iris-versicolor
0.416667,0.458333,0.291667,3.9,Iris-versicolor
0.472222,0.625,0.291667,5.1,Iris-versicolor
0.305556,0.583333,0.416667,4.5,Iris-versicolor
0.472222,0.625,0.583333,4.5,Iris-versicolor
0.666667,0.583333,0.458333,4.7,Iris-versicolor
0.555556,0.5,0.125,4.4,Iris-versicolor
0.361111,0.5,0.416667,4.1,Iris-versicolor
0.333333,0.5,0.208333,4,Iris-versicolor
0.333333,0.458333,0.25,4.4,Iris-versicolor
0.5,0.541667,0.416667,4.6,Iris-versicolor
0.416667,0.458333,0.25,4,Iris-versicolor
0.194444,0.375,0.125,3.3,Iris-versicolor
0.361111,0.5,0.291667,4.2,Iris-versicolor
0.388889,0.458333,0.416667,4.2,Iris-versicolor
0.388889,0.5,0.375,4.2,Iris-versicolor
0.527778,0.5,0.375,4.3,Iris-versicolor
0.222222,0.416667,0.208333,3,Iris-versicolor
0.388889,0.5,0.333333,4.1,Iris-versicolor
0.555556,1,0.541667,6,Iris-virginica
0.416667,0.75,0.291667,5.1,Iris-virginica
0.777778,0.833333,0.416667,5.9,Iris-virginica
0.555556,0.708333,0.375,5.6,Iris-virginica
0.611111,0.875,0.416667,5.8,Iris-virginica
0.916667,0.833333,0.416667,6.6,Iris-virginica
0.166667,0.666667,0.208333,4.5,Iris-virginica
0.833333,0.708333,0.375,6.3,Iris-virginica
0.666667,0.708333,0.208333,5.8,Iris-virginica
0.805556,1,0.666667,6.1,Iris-virginica
0.611111,0.791667,0.5,5.1,Iris-virginica
0.583333,0.75,0.291667,5.3,Iris-virginica
0.694444,0.833333,0.416667,5.5,Iris-virginica
0.388889,0.791667,0.208333,5,Iris-virginica
0.416667,0.958333,0.333333,5.1,Iris-virginica
0.583333,0.916667,0.5,5.3,Iris-virginica
0.611111,0.708333,0.416667,5.5,Iris-virginica
0.944444,0.875,0.75,6.7,Iris-virginica
0.944444,0.916667,0.25,6.9,Iris-virginica
0.472222,0.583333,0.083333,5,Iris-virginica
0.722222,0.916667,0.5,5.7,Iris-virginica
0.361111,0.791667,0.333333,4.9,Iris-virginica
0.944444,0.791667,0.333333,6.7,Iris-virginica
0.555556,0.708333,0.291667,4.9,Iris-virginica
0.666667,0.833333,0.541667,5.7,Iris-virginica
0.805556,0.708333,0.5,6,Iris-virginica
0.527778,0.708333,0.333333,4.8,Iris-virginica
0.5,0.708333,0.416667,4.9,Iris-virginica
0.583333,0.833333,0.333333,5.6,Iris-virginica
0.805556,0.625,0.416667,5.8,Iris-virginica
0.861111,0.75,0.333333,6.1,Iris-virginica
1,0.791667,0.75,6.4,Iris-virginica
0.583333,0.875,0.333333,5.6,Iris-virginica
0.555556,0.583333,0.333333,5.1,Iris-virginica
0.5,0.541667,0.25,5.6,Iris-virginica
0.944444,0.916667,0.416667,6.1,Iris-virginica
0.555556,0.958333,0.583333,5.6,Iris-virginica
0.583333,0.708333,0.458333,5.5,Iris-virginica
0.472222,0.708333,0.416667,4.8,Iris-virginica
0.722222,0.833333,0.458333,5.4,Iris-virginica
0.666667,0.958333,0.458333,5.6,Iris-virginica
0.722222,0.916667,0.458333,5.1,Iris-virginica
0.416667,0.75,0.291667,5.1,Iris-virginica
0.694444,0.916667,0.5,5.9,Iris-virginica
0.666667,1,0.541667,5.7,Iris-virginica
0.666667,0.916667,0.416667,5.2,Iris-virginica
0.555556,0.75,0.208333,5,Iris-virginica
0.611111,0.791667,0.416667,5.2,Iris-virginica
0.527778,0.916667,0.583333,5.4,Iris-virginica
0.444444,0.708333,0.416667,5.1,Iris-virginica
