@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.55]\'','\'(2.55-2.75]\'','\'(2.75-2.85]\'','\'(2.85-2.95]\'','\'(2.95-3.05]\'','\'(3.05-3.15]\'','\'(3.15-3.25]\'','\'(3.25-3.45]\'','\'(3.45-3.75]\'','\'(3.75-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.333333,0.5,'\'(-inf-2.55]\'',4,Iris-versicolor
0.611111,0.583333,'\'(2.75-2.85]\'',4.6,Iris-versicolor
0.388889,0.5,'\'(2.75-2.85]\'',4.5,Iris-versicolor
0.555556,0.625,'\'(3.25-3.45]\'',4.7,Iris-versicolor
0.166667,0.375,'\'(-inf-2.55]\'',3.3,Iris-versicolor
0.638889,0.5,'\'(2.85-2.95]\'',4.6,Iris-versicolor
0.25,0.541667,'\'(2.55-2.75]\'',3.9,Iris-versicolor
0.194444,0.375,'\'(-inf-2.55]\'',3.5,Iris-versicolor
0.444444,0.583333,'\'(2.95-3.05]\'',4.2,Iris-versicolor
0.472222,0.375,'\'(-inf-2.55]\'',4,Iris-versicolor
0.5,0.541667,'\'(2.85-2.95]\'',4.7,Iris-versicolor
0.361111,0.5,'\'(2.85-2.95]\'',3.6,Iris-versicolor
0.666667,0.541667,'\'(3.05-3.15]\'',4.4,Iris-versicolor
0.361111,0.583333,'\'(2.95-3.05]\'',4.5,Iris-versicolor
0.416667,0.375,'\'(2.55-2.75]\'',4.1,Iris-versicolor
0.527778,0.583333,'\'(-inf-2.55]\'',4.5,Iris-versicolor
0.361111,0.416667,'\'(-inf-2.55]\'',3.9,Iris-versicolor
0.444444,0.708333,'\'(3.15-3.25]\'',4.8,Iris-versicolor
0.5,0.5,'\'(2.75-2.85]\'',4,Iris-versicolor
0.555556,0.583333,'\'(-inf-2.55]\'',4.9,Iris-versicolor
0.5,0.458333,'\'(2.75-2.85]\'',4.7,Iris-versicolor
0.583333,0.5,'\'(2.85-2.95]\'',4.3,Iris-versicolor
0.638889,0.541667,'\'(2.95-3.05]\'',4.4,Iris-versicolor
0.694444,0.541667,'\'(2.75-2.85]\'',4.8,Iris-versicolor
0.666667,0.666667,'\'(2.95-3.05]\'',5,Iris-versicolor
0.472222,0.583333,'\'(2.85-2.95]\'',4.5,Iris-versicolor
0.388889,0.375,'\'(2.55-2.75]\'',3.5,Iris-versicolor
0.333333,0.416667,'\'(-inf-2.55]\'',3.8,Iris-versicolor
0.333333,0.375,'\'(-inf-2.55]\'',3.7,Iris-versicolor
0.416667,0.458333,'\'(2.55-2.75]\'',3.9,Iris-versicolor
0.472222,0.625,'\'(2.55-2.75]\'',5.1,Iris-versicolor
0.305556,0.583333,'\'(2.95-3.05]\'',4.5,Iris-versicolor
0.472222,0.625,'\'(3.25-3.45]\'',4.5,Iris-versicolor
0.666667,0.583333,'\'(3.05-3.15]\'',4.7,Iris-versicolor
0.555556,0.5,'\'(-inf-2.55]\'',4.4,Iris-versicolor
0.361111,0.5,'\'(2.95-3.05]\'',4.1,Iris-versicolor
0.333333,0.5,'\'(-inf-2.55]\'',4,Iris-versicolor
0.333333,0.458333,'\'(2.55-2.75]\'',4.4,Iris-versicolor
0.5,0.541667,'\'(2.95-3.05]\'',4.6,Iris-versicolor
0.416667,0.458333,'\'(2.55-2.75]\'',4,Iris-versicolor
0.194444,0.375,'\'(-inf-2.55]\'',3.3,Iris-versicolor
0.361111,0.5,'\'(2.55-2.75]\'',4.2,Iris-versicolor
0.388889,0.458333,'\'(2.95-3.05]\'',4.2,Iris-versicolor
0.388889,0.5,'\'(2.85-2.95]\'',4.2,Iris-versicolor
0.527778,0.5,'\'(2.85-2.95]\'',4.3,Iris-versicolor
0.222222,0.416667,'\'(-inf-2.55]\'',3,Iris-versicolor
0.388889,0.5,'\'(2.75-2.85]\'',4.1,Iris-versicolor
0.555556,1,'\'(3.25-3.45]\'',6,Iris-virginica
0.416667,0.75,'\'(2.55-2.75]\'',5.1,Iris-virginica
0.777778,0.833333,'\'(2.95-3.05]\'',5.9,Iris-virginica
0.555556,0.708333,'\'(2.85-2.95]\'',5.6,Iris-virginica
0.611111,0.875,'\'(2.95-3.05]\'',5.8,Iris-virginica
0.916667,0.833333,'\'(2.95-3.05]\'',6.6,Iris-virginica
0.166667,0.666667,'\'(-inf-2.55]\'',4.5,Iris-virginica
0.833333,0.708333,'\'(2.85-2.95]\'',6.3,Iris-virginica
0.666667,0.708333,'\'(-inf-2.55]\'',5.8,Iris-virginica
0.805556,1,'\'(3.45-3.75]\'',6.1,Iris-virginica
0.611111,0.791667,'\'(3.15-3.25]\'',5.1,Iris-virginica
0.583333,0.75,'\'(2.55-2.75]\'',5.3,Iris-virginica
0.694444,0.833333,'\'(2.95-3.05]\'',5.5,Iris-virginica
0.388889,0.791667,'\'(-inf-2.55]\'',5,Iris-virginica
0.416667,0.958333,'\'(2.75-2.85]\'',5.1,Iris-virginica
0.583333,0.916667,'\'(3.15-3.25]\'',5.3,Iris-virginica
0.611111,0.708333,'\'(2.95-3.05]\'',5.5,Iris-virginica
0.944444,0.875,'\'(3.75-inf)\'',6.7,Iris-virginica
0.944444,0.916667,'\'(2.55-2.75]\'',6.9,Iris-virginica
0.472222,0.583333,'\'(-inf-2.55]\'',5,Iris-virginica
0.722222,0.916667,'\'(3.15-3.25]\'',5.7,Iris-virginica
0.361111,0.791667,'\'(2.75-2.85]\'',4.9,Iris-virginica
0.944444,0.791667,'\'(2.75-2.85]\'',6.7,Iris-virginica
0.555556,0.708333,'\'(2.55-2.75]\'',4.9,Iris-virginica
0.666667,0.833333,'\'(3.25-3.45]\'',5.7,Iris-virginica
0.805556,0.708333,'\'(3.15-3.25]\'',6,Iris-virginica
0.527778,0.708333,'\'(2.75-2.85]\'',4.8,Iris-virginica
0.5,0.708333,'\'(2.95-3.05]\'',4.9,Iris-virginica
0.583333,0.833333,'\'(2.75-2.85]\'',5.6,Iris-virginica
0.805556,0.625,'\'(2.95-3.05]\'',5.8,Iris-virginica
0.861111,0.75,'\'(2.75-2.85]\'',6.1,Iris-virginica
1,0.791667,'\'(3.75-inf)\'',6.4,Iris-virginica
0.583333,0.875,'\'(2.75-2.85]\'',5.6,Iris-virginica
0.555556,0.583333,'\'(2.75-2.85]\'',5.1,Iris-virginica
0.5,0.541667,'\'(2.55-2.75]\'',5.6,Iris-virginica
0.944444,0.916667,'\'(2.95-3.05]\'',6.1,Iris-virginica
0.555556,0.958333,'\'(3.25-3.45]\'',5.6,Iris-virginica
0.583333,0.708333,'\'(3.05-3.15]\'',5.5,Iris-virginica
0.472222,0.708333,'\'(2.95-3.05]\'',4.8,Iris-virginica
0.722222,0.833333,'\'(3.05-3.15]\'',5.4,Iris-virginica
0.666667,0.958333,'\'(3.05-3.15]\'',5.6,Iris-virginica
0.722222,0.916667,'\'(3.05-3.15]\'',5.1,Iris-virginica
0.416667,0.75,'\'(2.55-2.75]\'',5.1,Iris-virginica
0.694444,0.916667,'\'(3.15-3.25]\'',5.9,Iris-virginica
0.666667,1,'\'(3.25-3.45]\'',5.7,Iris-virginica
0.666667,0.916667,'\'(2.95-3.05]\'',5.2,Iris-virginica
0.555556,0.75,'\'(-inf-2.55]\'',5,Iris-virginica
0.611111,0.791667,'\'(2.95-3.05]\'',5.2,Iris-virginica
0.527778,0.916667,'\'(3.25-3.45]\'',5.4,Iris-virginica
0.444444,0.708333,'\'(2.95-3.05]\'',5.1,Iris-virginica
