@relation 'iris(L1eqH79QC)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.24]\'','\'(2.24-2.48]\'','\'(2.48-2.72]\'','\'(2.72-2.96]\'','\'(2.96-3.2]\'','\'(3.2-3.44]\'','\'(3.44-3.68]\'','\'(3.68-3.92]\'','\'(3.92-4.16]\'','\'(4.16-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.541667,0.576271,'\'(2.96-3.2]\'',6.6,Iris-versicolor
0.541667,0.644068,'\'(2.72-2.96]\'',6.8,Iris-versicolor
0.666667,0.677966,'\'(2.96-3.2]\'',6.7,Iris-versicolor
0.583333,0.59322,'\'(2.72-2.96]\'',6,Iris-versicolor
0.375,0.423729,'\'(2.48-2.72]\'',5.7,Iris-versicolor
0.416667,0.474576,'\'(2.24-2.48]\'',5.5,Iris-versicolor
0.375,0.457627,'\'(2.24-2.48]\'',5.5,Iris-versicolor
0.458333,0.491525,'\'(2.48-2.72]\'',5.8,Iris-versicolor
0.625,0.694915,'\'(2.48-2.72]\'',6,Iris-versicolor
0.583333,0.59322,'\'(2.96-3.2]\'',5.4,Iris-versicolor
0.625,0.59322,'\'(3.2-3.44]\'',6,Iris-versicolor
0.583333,0.627119,'\'(2.96-3.2]\'',6.7,Iris-versicolor
0.5,0.576271,'\'(2.24-2.48]\'',6.3,Iris-versicolor
0.5,0.525424,'\'(2.96-3.2]\'',5.6,Iris-versicolor
0.5,0.508475,'\'(2.48-2.72]\'',5.5,Iris-versicolor
0.458333,0.576271,'\'(2.48-2.72]\'',5.5,Iris-versicolor
0.541667,0.610169,'\'(2.96-3.2]\'',6.1,Iris-versicolor
0.458333,0.508475,'\'(2.48-2.72]\'',5.8,Iris-versicolor
0.375,0.389831,'\'(2.24-2.48]\'',5,Iris-versicolor
0.5,0.542373,'\'(2.48-2.72]\'',5.6,Iris-versicolor
0.458333,0.542373,'\'(2.96-3.2]\'',5.7,Iris-versicolor
0.5,0.542373,'\'(2.72-2.96]\'',5.7,Iris-versicolor
0.5,0.559322,'\'(2.72-2.96]\'',6.2,Iris-versicolor
0.416667,0.338983,'\'(2.48-2.72]\'',5.1,Iris-versicolor
0.5,0.525424,'\'(2.72-2.96]\'',5.7,Iris-versicolor
1,0.847458,'\'(3.2-3.44]\'',6.3,Iris-virginica
0.75,0.694915,'\'(2.48-2.72]\'',5.8,Iris-virginica
0.833333,0.830508,'\'(2.96-3.2]\'',7.1,Iris-virginica
0.708333,0.779661,'\'(2.72-2.96]\'',6.3,Iris-virginica
0.875,0.813559,'\'(2.96-3.2]\'',6.5,Iris-virginica
0.833333,0.949153,'\'(2.96-3.2]\'',7.6,Iris-virginica
0.666667,0.59322,'\'(2.48-2.72]\'',4.9,Iris-virginica
0.708333,0.898305,'\'(2.72-2.96]\'',7.3,Iris-virginica
0.708333,0.813559,'\'(2.48-2.72]\'',6.7,Iris-virginica
1,0.864407,'\'(3.44-3.68]\'',7.2,Iris-virginica
0.791667,0.694915,'\'(2.96-3.2]\'',6.5,Iris-virginica
0.75,0.728814,'\'(2.48-2.72]\'',6.4,Iris-virginica
0.833333,0.762712,'\'(2.96-3.2]\'',6.8,Iris-virginica
0.791667,0.677966,'\'(2.48-2.72]\'',5.7,Iris-virginica
0.958333,0.694915,'\'(2.72-2.96]\'',5.8,Iris-virginica
0.916667,0.728814,'\'(2.96-3.2]\'',6.4,Iris-virginica
0.708333,0.762712,'\'(2.96-3.2]\'',6.5,Iris-virginica
0.875,0.966102,'\'(3.68-3.92]\'',7.7,Iris-virginica
0.916667,1,'\'(2.48-2.72]\'',7.7,Iris-virginica
0.583333,0.677966,'\'(-inf-2.24]\'',6,Iris-virginica
0.916667,0.79661,'\'(2.96-3.2]\'',6.9,Iris-virginica
0.791667,0.661017,'\'(2.72-2.96]\'',5.6,Iris-virginica
0.791667,0.966102,'\'(2.72-2.96]\'',7.7,Iris-virginica
0.708333,0.661017,'\'(2.48-2.72]\'',6.3,Iris-virginica
0.833333,0.79661,'\'(3.2-3.44]\'',6.7,Iris-virginica
0.708333,0.847458,'\'(2.96-3.2]\'',7.2,Iris-virginica
0.708333,0.644068,'\'(2.72-2.96]\'',6.2,Iris-virginica
0.708333,0.661017,'\'(2.96-3.2]\'',6.1,Iris-virginica
0.833333,0.779661,'\'(2.72-2.96]\'',6.4,Iris-virginica
0.625,0.813559,'\'(2.96-3.2]\'',7.2,Iris-virginica
0.75,0.864407,'\'(2.72-2.96]\'',7.4,Iris-virginica
0.791667,0.915254,'\'(3.68-3.92]\'',7.9,Iris-virginica
0.875,0.779661,'\'(2.72-2.96]\'',6.4,Iris-virginica
0.583333,0.694915,'\'(2.72-2.96]\'',6.3,Iris-virginica
0.541667,0.779661,'\'(2.48-2.72]\'',6.1,Iris-virginica
0.916667,0.864407,'\'(2.96-3.2]\'',7.7,Iris-virginica
0.958333,0.779661,'\'(3.2-3.44]\'',6.3,Iris-virginica
0.708333,0.762712,'\'(2.96-3.2]\'',6.4,Iris-virginica
0.708333,0.644068,'\'(2.96-3.2]\'',6,Iris-virginica
0.833333,0.745763,'\'(2.96-3.2]\'',6.9,Iris-virginica
0.958333,0.779661,'\'(2.96-3.2]\'',6.7,Iris-virginica
0.916667,0.694915,'\'(2.96-3.2]\'',6.9,Iris-virginica
0.75,0.694915,'\'(2.48-2.72]\'',5.8,Iris-virginica
0.916667,0.830508,'\'(2.96-3.2]\'',6.8,Iris-virginica
1,0.79661,'\'(3.2-3.44]\'',6.7,Iris-virginica
0.916667,0.711864,'\'(2.96-3.2]\'',6.7,Iris-virginica
0.75,0.677966,'\'(2.48-2.72]\'',6.3,Iris-virginica
0.791667,0.711864,'\'(2.96-3.2]\'',6.5,Iris-virginica
0.916667,0.745763,'\'(3.2-3.44]\'',6.2,Iris-virginica
0.708333,0.694915,'\'(2.96-3.2]\'',5.9,Iris-virginica
