@relation 'iris missing(2yf5Wb0gF)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4'

@attribute 'filtered-0-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-unfiltered-filtered-0-petal length in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-sepal width in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.541667,-0.759526,0.080102,2.7,Iris-versicolor
0.375,-0.999893,-0.146601,2,Iris-versicolor
0.583333,0.081757,0.250129,3,Iris-versicolor
0.375,0.201941,0.136778,2.2,Iris-versicolor
0.541667,0.322124,0.533509,2.9,Iris-versicolor
0.5,-0.278793,-0.089926,2.9,Iris-versicolor
0.541667,1.043224,0.363481,3.1,Iris-versicolor
0.583333,-0.278793,0.420157,3,Iris-versicolor
0.375,-0.038426,0.193454,2.7,Iris-versicolor
0.583333,0.442308,0.420157,2.2,Iris-versicolor
0.416667,-0.278793,0.080102,2.5,Iris-versicolor
0.708333,0.081757,0.590184,3.2,Iris-versicolor
0.5,0.322124,0.136778,2.8,Iris-versicolor
0.583333,0.562491,0.64686,2.5,Iris-versicolor
0.458333,0.322124,0.533509,2.8,Iris-versicolor
0.5,0.682674,0.306805,2.9,Iris-versicolor
0.541667,0.923041,0.363481,3,Iris-versicolor
0.541667,1.163408,0.590184,2.8,Iris-versicolor
0.666667,1.043224,0.703536,3,Iris-versicolor
0.583333,0.201941,0.420157,2.9,Iris-versicolor
0.375,-0.158609,-0.146601,2.6,Iris-versicolor
0.416667,-0.398976,0.023426,2.4,Iris-versicolor
0.375,-0.398976,-0.03325,2.4,Iris-versicolor
0.458333,-0.038426,0.080102,2.7,Iris-versicolor
0.625,0.201941,0.760212,2.7,Iris-versicolor
0.583333,-0.519159,0.420157,3,Iris-versicolor
0.625,0.201941,0.420157,3.4,Iris-versicolor
0.583333,1.043224,0.533509,3.1,Iris-versicolor
0.5,0.562491,0.363481,2.3,Iris-versicolor
0.5,-0.278793,0.193454,3,Iris-versicolor
0.5,-0.398976,0.136778,2.5,Iris-versicolor
0.458333,-0.398976,0.363481,2.6,Iris-versicolor
0.541667,0.322124,0.476833,3,Iris-versicolor
0.458333,-0.038426,0.136778,2.6,Iris-versicolor
0.375,-0.999893,-0.259953,2.3,Iris-versicolor
0.5,-0.278793,0.250129,2.7,Iris-versicolor
0.458333,-0.158609,0.250129,3,Iris-versicolor
0.5,-0.158609,0.250129,2.9,Iris-versicolor
0.5,0.442308,0.306805,2.9,Iris-versicolor
0.416667,-0.87971,-0.429981,2.5,Iris-versicolor
0.5,-0.158609,0.193454,2.8,Iris-versicolor
1,0.562491,1.270294,3.3,Iris-virginica
0.75,-0.038426,0.760212,2.7,Iris-virginica
0.833333,1.523958,1.213619,3,Iris-virginica
0.708333,0.562491,1.043591,2.9,Iris-virginica
0.875,0.802858,1.156943,3,Iris-virginica
0.833333,2.124875,1.610349,3,Iris-virginica
0.666667,-1.120076,0.420157,2.5,Iris-virginica
0.708333,1.764325,1.440322,2.9,Iris-virginica
0.708333,1.043224,1.156943,2.5,Iris-virginica
1,1.644141,1.32697,3.6,Iris-virginica
0.791667,0.802858,0.760212,3.2,Iris-virginica
0.75,0.682674,0.873564,2.7,Iris-virginica
0.833333,1.163408,0.986915,3,Iris-virginica
0.791667,-0.158609,0.703536,2.5,Iris-virginica
0.958333,-0.038426,0.760212,2.8,Iris-virginica
0.916667,0.682674,0.873564,3.2,Iris-virginica
0.708333,0.802858,0.986915,3,Iris-virginica
0.875,2.245058,1.667025,3.8,Iris-virginica
0.916667,2.245058,1.780377,2.6,Iris-virginica
0.583333,0.201941,0.703536,2.2,Iris-virginica
0.916667,1.283591,1.100267,3.2,Iris-virginica
0.791667,-0.278793,0.64686,2.8,Iris-virginica
0.791667,2.245058,1.667025,2.8,Iris-virginica
0.708333,0.562491,0.64686,2.7,Iris-virginica
0.833333,1.043224,1.100267,3.3,Iris-virginica
0.708333,1.644141,1.270294,3.2,Iris-virginica
0.708333,0.442308,0.590184,2.8,Iris-virginica
0.708333,0.322124,0.64686,3,Iris-virginica
0.833333,0.682674,1.043591,2.8,Iris-virginica
0.625,1.644141,1.156943,3,Iris-virginica
0.75,1.884508,1.32697,2.8,Iris-virginica
0.791667,2.485425,1.496998,3.8,Iris-virginica
0.875,0.682674,1.043591,2.8,Iris-virginica
0.583333,0.562491,0.760212,2.8,Iris-virginica
0.541667,0.322124,1.043591,2.6,Iris-virginica
0.916667,2.245058,1.32697,3,Iris-virginica
0.958333,0.562491,1.043591,3.4,Iris-virginica
0.708333,0.682674,0.986915,3.1,Iris-virginica
0.708333,0.201941,0.590184,3,Iris-virginica
0.833333,1.283591,0.930239,3.1,Iris-virginica
0.958333,1.043224,1.043591,3.1,Iris-virginica
0.916667,1.283591,0.760212,3.1,Iris-virginica
?,-0.038426,0.760212,?,Iris-virginica
0.916667,1.163408,1.213619,3.2,Iris-virginica
1,1.043224,1.100267,3.3,Iris-virginica
0.916667,?,0.816888,3,Iris-virginica
0.75,?,0.703536,2.5,Iris-virginica
0.791667,0.802858,0.816888,3,Iris-virginica
0.916667,?,0.930239,3.4,Iris-virginica
0.708333,0.081757,0.760212,3,Iris-virginica
