@relation 'iris(0RAXGJvTj)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' {'\'(-inf--1.22911]\'','\'(-1.22911--0.894723]\'','\'(-0.894723--0.560335]\'','\'(-0.560335--0.225948]\'','\'(-0.225948-0.10844]\'','\'(0.10844-0.442827]\'','\'(0.442827-0.777215]\'','\'(0.777215-1.111602]\'','\'(1.111602-1.445989]\'','\'(1.445989-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.55]\'','\'(2.55-2.75]\'','\'(2.75-2.85]\'','\'(2.85-2.95]\'','\'(2.95-3.05]\'','\'(3.05-3.15]\'','\'(3.15-3.25]\'','\'(3.25-3.45]\'','\'(3.45-3.75]\'','\'(3.75-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.583333,'\'(0.442827-0.777215]\'','\'(2.75-2.85]\'',6.5,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.75-2.85]\'',5.7,Iris-versicolor
0.625,'\'(0.442827-0.777215]\'','\'(3.25-3.45]\'',6.3,Iris-versicolor
0.375,'\'(-0.560335--0.225948]\'','\'(-inf-2.55]\'',4.9,Iris-versicolor
0.5,'\'(0.442827-0.777215]\'','\'(2.85-2.95]\'',6.6,Iris-versicolor
0.541667,'\'(-0.225948-0.10844]\'','\'(2.55-2.75]\'',5.2,Iris-versicolor
0.375,'\'(-0.225948-0.10844]\'','\'(-inf-2.55]\'',5,Iris-versicolor
0.583333,'\'(0.10844-0.442827]\'','\'(2.95-3.05]\'',5.9,Iris-versicolor
0.375,'\'(0.10844-0.442827]\'','\'(-inf-2.55]\'',6,Iris-versicolor
0.541667,'\'(0.442827-0.777215]\'','\'(2.85-2.95]\'',6.1,Iris-versicolor
0.5,'\'(-0.225948-0.10844]\'','\'(2.85-2.95]\'',5.6,Iris-versicolor
0.541667,'\'(0.10844-0.442827]\'','\'(3.05-3.15]\'',6.7,Iris-versicolor
0.583333,'\'(0.10844-0.442827]\'','\'(2.95-3.05]\'',5.6,Iris-versicolor
0.375,'\'(0.10844-0.442827]\'','\'(2.55-2.75]\'',5.8,Iris-versicolor
0.583333,'\'(0.10844-0.442827]\'','\'(-inf-2.55]\'',6.2,Iris-versicolor
0.416667,'\'(-0.225948-0.10844]\'','\'(-inf-2.55]\'',5.6,Iris-versicolor
0.708333,'\'(0.442827-0.777215]\'','\'(3.15-3.25]\'',5.9,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.75-2.85]\'',6.1,Iris-versicolor
0.583333,'\'(0.442827-0.777215]\'','\'(-inf-2.55]\'',6.3,Iris-versicolor
0.458333,'\'(0.442827-0.777215]\'','\'(2.75-2.85]\'',6.1,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.85-2.95]\'',6.4,Iris-versicolor
0.541667,'\'(0.10844-0.442827]\'','\'(2.95-3.05]\'',6.6,Iris-versicolor
0.541667,'\'(0.442827-0.777215]\'','\'(2.75-2.85]\'',6.8,Iris-versicolor
0.666667,'\'(0.442827-0.777215]\'','\'(2.95-3.05]\'',6.7,Iris-versicolor
0.583333,'\'(0.10844-0.442827]\'','\'(2.85-2.95]\'',6,Iris-versicolor
0.375,'\'(-0.225948-0.10844]\'','\'(2.55-2.75]\'',5.7,Iris-versicolor
0.416667,'\'(-0.225948-0.10844]\'','\'(-inf-2.55]\'',5.5,Iris-versicolor
0.375,'\'(-0.225948-0.10844]\'','\'(-inf-2.55]\'',5.5,Iris-versicolor
0.458333,'\'(-0.225948-0.10844]\'','\'(2.55-2.75]\'',5.8,Iris-versicolor
0.625,'\'(0.442827-0.777215]\'','\'(2.55-2.75]\'',6,Iris-versicolor
0.583333,'\'(0.10844-0.442827]\'','\'(2.95-3.05]\'',5.4,Iris-versicolor
0.625,'\'(0.10844-0.442827]\'','\'(3.25-3.45]\'',6,Iris-versicolor
0.583333,'\'(0.442827-0.777215]\'','\'(3.05-3.15]\'',6.7,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(-inf-2.55]\'',6.3,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.95-3.05]\'',5.6,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(-inf-2.55]\'',5.5,Iris-versicolor
0.458333,'\'(0.10844-0.442827]\'','\'(2.55-2.75]\'',5.5,Iris-versicolor
0.541667,'\'(0.442827-0.777215]\'','\'(2.95-3.05]\'',6.1,Iris-versicolor
0.458333,'\'(0.10844-0.442827]\'','\'(2.55-2.75]\'',5.8,Iris-versicolor
0.375,'\'(-0.560335--0.225948]\'','\'(-inf-2.55]\'',5,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.55-2.75]\'',5.6,Iris-versicolor
0.458333,'\'(0.10844-0.442827]\'','\'(2.95-3.05]\'',5.7,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.85-2.95]\'',5.7,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.85-2.95]\'',6.2,Iris-versicolor
0.416667,'\'(-0.560335--0.225948]\'','\'(-inf-2.55]\'',5.1,Iris-versicolor
0.5,'\'(0.10844-0.442827]\'','\'(2.75-2.85]\'',5.7,Iris-versicolor
1,'\'(1.111602-1.445989]\'','\'(3.25-3.45]\'',6.3,Iris-virginica
0.75,'\'(0.442827-0.777215]\'','\'(2.55-2.75]\'',5.8,Iris-virginica
0.833333,'\'(1.111602-1.445989]\'','\'(2.95-3.05]\'',7.1,Iris-virginica
0.708333,'\'(0.777215-1.111602]\'','\'(2.85-2.95]\'',6.3,Iris-virginica
0.875,'\'(1.111602-1.445989]\'','\'(2.95-3.05]\'',6.5,Iris-virginica
0.833333,'\'(1.445989-inf)\'','\'(2.95-3.05]\'',7.6,Iris-virginica
0.666667,'\'(0.10844-0.442827]\'','\'(-inf-2.55]\'',4.9,Iris-virginica
0.708333,'\'(1.111602-1.445989]\'','\'(2.85-2.95]\'',7.3,Iris-virginica
0.708333,'\'(1.111602-1.445989]\'','\'(-inf-2.55]\'',6.7,Iris-virginica
1,'\'(1.111602-1.445989]\'','\'(3.45-3.75]\'',7.2,Iris-virginica
0.791667,'\'(0.442827-0.777215]\'','\'(3.15-3.25]\'',6.5,Iris-virginica
0.75,'\'(0.777215-1.111602]\'','\'(2.55-2.75]\'',6.4,Iris-virginica
0.833333,'\'(0.777215-1.111602]\'','\'(2.95-3.05]\'',6.8,Iris-virginica
0.791667,'\'(0.442827-0.777215]\'','\'(-inf-2.55]\'',5.7,Iris-virginica
0.958333,'\'(0.442827-0.777215]\'','\'(2.75-2.85]\'',5.8,Iris-virginica
0.916667,'\'(0.777215-1.111602]\'','\'(3.15-3.25]\'',6.4,Iris-virginica
0.708333,'\'(0.777215-1.111602]\'','\'(2.95-3.05]\'',6.5,Iris-virginica
0.875,'\'(1.445989-inf)\'','\'(3.75-inf)\'',7.7,Iris-virginica
0.916667,'\'(1.445989-inf)\'','\'(2.55-2.75]\'',7.7,Iris-virginica
0.583333,'\'(0.442827-0.777215]\'','\'(-inf-2.55]\'',6,Iris-virginica
0.916667,'\'(0.777215-1.111602]\'','\'(3.15-3.25]\'',6.9,Iris-virginica
0.791667,'\'(0.442827-0.777215]\'','\'(2.75-2.85]\'',5.6,Iris-virginica
0.791667,'\'(1.445989-inf)\'','\'(2.75-2.85]\'',7.7,Iris-virginica
0.708333,'\'(0.442827-0.777215]\'','\'(2.55-2.75]\'',6.3,Iris-virginica
0.833333,'\'(0.777215-1.111602]\'','\'(3.25-3.45]\'',6.7,Iris-virginica
0.708333,'\'(1.111602-1.445989]\'','\'(3.15-3.25]\'',7.2,Iris-virginica
0.708333,'\'(0.442827-0.777215]\'','\'(2.75-2.85]\'',6.2,Iris-virginica
0.708333,'\'(0.442827-0.777215]\'','\'(2.95-3.05]\'',6.1,Iris-virginica
0.833333,'\'(0.777215-1.111602]\'','\'(2.75-2.85]\'',6.4,Iris-virginica
0.625,'\'(1.111602-1.445989]\'','\'(2.95-3.05]\'',7.2,Iris-virginica
0.75,'\'(1.111602-1.445989]\'','\'(2.75-2.85]\'',7.4,Iris-virginica
0.791667,'\'(1.445989-inf)\'','\'(3.75-inf)\'',7.9,Iris-virginica
0.875,'\'(0.777215-1.111602]\'','\'(2.75-2.85]\'',6.4,Iris-virginica
0.583333,'\'(0.442827-0.777215]\'','\'(2.75-2.85]\'',6.3,Iris-virginica
0.541667,'\'(0.777215-1.111602]\'','\'(2.55-2.75]\'',6.1,Iris-virginica
0.916667,'\'(1.111602-1.445989]\'','\'(2.95-3.05]\'',7.7,Iris-virginica
0.958333,'\'(0.777215-1.111602]\'','\'(3.25-3.45]\'',6.3,Iris-virginica
0.708333,'\'(0.777215-1.111602]\'','\'(3.05-3.15]\'',6.4,Iris-virginica
0.708333,'\'(0.442827-0.777215]\'','\'(2.95-3.05]\'',6,Iris-virginica
0.833333,'\'(0.777215-1.111602]\'','\'(3.05-3.15]\'',6.9,Iris-virginica
0.958333,'\'(0.777215-1.111602]\'','\'(3.05-3.15]\'',6.7,Iris-virginica
0.916667,'\'(0.442827-0.777215]\'','\'(3.05-3.15]\'',6.9,Iris-virginica
0.75,'\'(0.442827-0.777215]\'','\'(2.55-2.75]\'',5.8,Iris-virginica
0.916667,'\'(1.111602-1.445989]\'','\'(3.15-3.25]\'',6.8,Iris-virginica
1,'\'(0.777215-1.111602]\'','\'(3.25-3.45]\'',6.7,Iris-virginica
0.916667,'\'(0.777215-1.111602]\'','\'(2.95-3.05]\'',6.7,Iris-virginica
0.75,'\'(0.442827-0.777215]\'','\'(-inf-2.55]\'',6.3,Iris-virginica
0.791667,'\'(0.777215-1.111602]\'','\'(2.95-3.05]\'',6.5,Iris-virginica
0.916667,'\'(0.777215-1.111602]\'','\'(3.25-3.45]\'',6.2,Iris-virginica
0.708333,'\'(0.442827-0.777215]\'','\'(2.95-3.05]\'',5.9,Iris-virginica
