@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.166667,0.656917,-1.277692,4.5,Iris-virginica
0.833333,0.787951,-0.355171,6.3,Iris-virginica
0.666667,0.787951,-1.277692,5.8,Iris-virginica
0.805556,1.705189,1.259242,6.1,Iris-virginica
0.611111,1.050019,0.33672,5.1,Iris-virginica
0.583333,0.918985,-0.816431,5.3,Iris-virginica
0.694444,1.181053,-0.12454,5.5,Iris-virginica
0.388889,1.050019,-1.277692,5,Iris-virginica
0.416667,1.574155,-0.585801,5.1,Iris-virginica
0.583333,1.443121,0.33672,5.3,Iris-virginica
0.611111,0.787951,-0.12454,5.5,Iris-virginica
0.944444,1.312087,1.720502,6.7,Iris-virginica
0.944444,1.443121,-1.047062,6.9,Iris-virginica
0.472222,0.394849,-1.969583,5,Iris-virginica
0.722222,1.443121,0.33672,5.7,Iris-virginica
0.361111,1.050019,-0.585801,4.9,Iris-virginica
0.944444,1.050019,-0.585801,6.7,Iris-virginica
0.555556,0.787951,-0.816431,4.9,Iris-virginica
0.666667,1.181053,0.567351,5.7,Iris-virginica
0.805556,0.787951,0.33672,6,Iris-virginica
0.527778,0.787951,-0.585801,4.8,Iris-virginica
0.5,0.787951,-0.12454,4.9,Iris-virginica
0.583333,1.181053,-0.585801,5.6,Iris-virginica
0.805556,0.525883,-0.12454,5.8,Iris-virginica
0.861111,0.918985,-0.585801,6.1,Iris-virginica
1,1.050019,1.720502,6.4,Iris-virginica
0.583333,1.312087,-0.585801,5.6,Iris-virginica
0.555556,0.394849,-0.585801,5.1,Iris-virginica
0.5,0.263815,-1.047062,5.6,Iris-virginica
0.944444,1.443121,-0.12454,6.1,Iris-virginica
0.555556,1.574155,0.797981,5.6,Iris-virginica
0.583333,0.787951,0.10609,5.5,Iris-virginica
0.472222,0.787951,-0.12454,4.8,Iris-virginica
0.722222,1.181053,0.10609,5.4,Iris-virginica
0.666667,1.574155,0.10609,5.6,Iris-virginica
0.722222,1.443121,0.10609,5.1,Iris-virginica
0.416667,0.918985,-0.816431,5.1,Iris-virginica
0.694444,1.443121,0.33672,5.9,Iris-virginica
0.666667,1.705189,0.567351,5.7,Iris-virginica
0.666667,1.443121,-0.12454,5.2,Iris-virginica
0.555556,0.918985,-1.277692,5,Iris-virginica
0.611111,1.050019,-0.12454,5.2,Iris-virginica
0.527778,1.443121,0.797981,5.4,Iris-virginica
0.444444,0.787951,-0.12454,5.1,Iris-virginica
