@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
-0.293857,0.5,-0.355171,3.6,Iris-versicolor
1.034539,0.541667,0.10609,4.4,Iris-versicolor
-0.293857,0.583333,-0.12454,4.5,Iris-versicolor
-0.052331,0.375,-0.816431,4.1,Iris-versicolor
0.430722,0.583333,-1.969583,4.5,Iris-versicolor
-0.293857,0.416667,-1.277692,3.9,Iris-versicolor
0.068433,0.708333,0.33672,4.8,Iris-versicolor
0.309959,0.5,-0.585801,4,Iris-versicolor
0.551486,0.583333,-1.277692,4.9,Iris-versicolor
0.309959,0.458333,-0.585801,4.7,Iris-versicolor
0.672249,0.5,-0.355171,4.3,Iris-versicolor
0.913776,0.541667,-0.12454,4.4,Iris-versicolor
1.155302,0.541667,-0.585801,4.8,Iris-versicolor
1.034539,0.666667,-0.12454,5,Iris-versicolor
0.189196,0.583333,-0.355171,4.5,Iris-versicolor
-0.173094,0.375,-1.047062,3.5,Iris-versicolor
-0.414621,0.416667,-1.508322,3.8,Iris-versicolor
-0.414621,0.375,-1.508322,3.7,Iris-versicolor
-0.052331,0.458333,-0.816431,3.9,Iris-versicolor
0.189196,0.625,-0.816431,5.1,Iris-versicolor
-0.535384,0.583333,-0.12454,4.5,Iris-versicolor
0.189196,0.625,0.797981,4.5,Iris-versicolor
1.034539,0.583333,0.10609,4.7,Iris-versicolor
0.551486,0.5,-1.738953,4.4,Iris-versicolor
-0.293857,0.5,-0.12454,4.1,Iris-versicolor
-0.414621,0.5,-1.277692,4,Iris-versicolor
-0.414621,0.458333,-1.047062,4.4,Iris-versicolor
0.309959,0.541667,-0.12454,4.6,Iris-versicolor
-0.052331,0.458333,-1.047062,4,Iris-versicolor
-1.018437,0.375,-1.738953,3.3,Iris-versicolor
-0.293857,0.5,-0.816431,4.2,Iris-versicolor
-0.173094,0.458333,-0.12454,4.2,Iris-versicolor
-0.173094,0.5,-0.355171,4.2,Iris-versicolor
0.430722,0.5,-0.355171,4.3,Iris-versicolor
-0.897674,0.416667,-1.277692,3,Iris-versicolor
-0.173094,0.5,-0.585801,4.1,Iris-versicolor
0.551486,1,0.567351,6,Iris-virginica
-0.052331,0.75,-0.816431,5.1,Iris-virginica
1.517592,0.833333,-0.12454,5.9,Iris-virginica
0.551486,0.708333,-0.355171,5.6,Iris-virginica
0.793012,0.875,-0.12454,5.8,Iris-virginica
2.121409,0.833333,-0.12454,6.6,Iris-virginica
-1.1392,0.666667,-1.277692,4.5,Iris-virginica
1.759119,0.708333,-0.355171,6.3,Iris-virginica
1.034539,0.708333,-1.277692,5.8,Iris-virginica
1.638355,1,1.259242,6.1,Iris-virginica
0.793012,0.791667,0.33672,5.1,Iris-virginica
0.672249,0.75,-0.816431,5.3,Iris-virginica
1.155302,0.833333,-0.12454,5.5,Iris-virginica
-0.173094,0.791667,-1.277692,5,Iris-virginica
-0.052331,0.958333,-0.585801,5.1,Iris-virginica
0.672249,0.916667,0.33672,5.3,Iris-virginica
0.793012,0.708333,-0.12454,5.5,Iris-virginica
2.242172,0.875,1.720502,6.7,Iris-virginica
2.242172,0.916667,-1.047062,6.9,Iris-virginica
0.189196,0.583333,-1.969583,5,Iris-virginica
1.276066,0.916667,0.33672,5.7,Iris-virginica
-0.293857,0.791667,-0.585801,4.9,Iris-virginica
2.242172,0.791667,-0.585801,6.7,Iris-virginica
0.551486,0.708333,-0.816431,4.9,Iris-virginica
1.034539,0.833333,0.567351,5.7,Iris-virginica
1.638355,0.708333,0.33672,6,Iris-virginica
0.430722,0.708333,-0.585801,4.8,Iris-virginica
0.309959,0.708333,-0.12454,4.9,Iris-virginica
0.672249,0.833333,-0.585801,5.6,Iris-virginica
1.638355,0.625,-0.12454,5.8,Iris-virginica
1.879882,0.75,-0.585801,6.1,Iris-virginica
2.483699,0.791667,1.720502,6.4,Iris-virginica
0.672249,0.875,-0.585801,5.6,Iris-virginica
0.551486,0.583333,-0.585801,5.1,Iris-virginica
0.309959,0.541667,-1.047062,5.6,Iris-virginica
2.242172,0.916667,-0.12454,6.1,Iris-virginica
0.551486,0.958333,0.797981,5.6,Iris-virginica
0.672249,0.708333,0.10609,5.5,Iris-virginica
0.189196,0.708333,-0.12454,4.8,Iris-virginica
1.276066,0.833333,0.10609,5.4,Iris-virginica
1.034539,0.958333,0.10609,5.6,Iris-virginica
1.276066,0.916667,0.10609,5.1,Iris-virginica
-0.052331,0.75,-0.816431,5.1,Iris-virginica
1.155302,0.916667,0.33672,5.9,Iris-virginica
1.034539,1,0.567351,5.7,Iris-virginica
1.034539,0.916667,-0.12454,5.2,Iris-virginica
0.551486,0.75,-1.277692,5,Iris-virginica
0.793012,0.791667,-0.12454,5.2,Iris-virginica
0.430722,0.916667,0.797981,5.4,Iris-virginica
0.068433,0.708333,-0.12454,5.1,Iris-virginica
