@relation 'iris(0RAXGJvTj)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.833333,'\'(0.9-inf)\'',-0.12454,7.6,Iris-virginica
0.666667,'\'(0.5-0.6]\'',-1.277692,4.9,Iris-virginica
0.708333,'\'(0.8-0.9]\'',-0.355171,7.3,Iris-virginica
0.708333,'\'(0.8-0.9]\'',-1.277692,6.7,Iris-virginica
1,'\'(0.8-0.9]\'',1.259242,7.2,Iris-virginica
0.791667,'\'(0.6-0.7]\'',0.33672,6.5,Iris-virginica
0.75,'\'(0.7-0.8]\'',-0.816431,6.4,Iris-virginica
0.833333,'\'(0.7-0.8]\'',-0.12454,6.8,Iris-virginica
0.791667,'\'(0.6-0.7]\'',-1.277692,5.7,Iris-virginica
0.958333,'\'(0.6-0.7]\'',-0.585801,5.8,Iris-virginica
0.916667,'\'(0.7-0.8]\'',0.33672,6.4,Iris-virginica
0.708333,'\'(0.7-0.8]\'',-0.12454,6.5,Iris-virginica
0.875,'\'(0.9-inf)\'',1.720502,7.7,Iris-virginica
0.916667,'\'(0.9-inf)\'',-1.047062,7.7,Iris-virginica
0.583333,'\'(0.6-0.7]\'',-1.969583,6,Iris-virginica
0.916667,'\'(0.7-0.8]\'',0.33672,6.9,Iris-virginica
0.791667,'\'(0.6-0.7]\'',-0.585801,5.6,Iris-virginica
0.791667,'\'(0.9-inf)\'',-0.585801,7.7,Iris-virginica
0.708333,'\'(0.6-0.7]\'',-0.816431,6.3,Iris-virginica
0.833333,'\'(0.7-0.8]\'',0.567351,6.7,Iris-virginica
0.708333,'\'(0.8-0.9]\'',0.33672,7.2,Iris-virginica
0.708333,'\'(0.6-0.7]\'',-0.585801,6.2,Iris-virginica
0.708333,'\'(0.6-0.7]\'',-0.12454,6.1,Iris-virginica
0.833333,'\'(0.7-0.8]\'',-0.585801,6.4,Iris-virginica
0.625,'\'(0.8-0.9]\'',-0.12454,7.2,Iris-virginica
0.75,'\'(0.8-0.9]\'',-0.585801,7.4,Iris-virginica
0.791667,'\'(0.9-inf)\'',1.720502,7.9,Iris-virginica
0.875,'\'(0.7-0.8]\'',-0.585801,6.4,Iris-virginica
0.583333,'\'(0.6-0.7]\'',-0.585801,6.3,Iris-virginica
0.541667,'\'(0.7-0.8]\'',-1.047062,6.1,Iris-virginica
0.916667,'\'(0.8-0.9]\'',-0.12454,7.7,Iris-virginica
0.958333,'\'(0.7-0.8]\'',0.797981,6.3,Iris-virginica
0.708333,'\'(0.7-0.8]\'',0.10609,6.4,Iris-virginica
0.708333,'\'(0.6-0.7]\'',-0.12454,6,Iris-virginica
0.833333,'\'(0.7-0.8]\'',0.10609,6.9,Iris-virginica
0.958333,'\'(0.7-0.8]\'',0.10609,6.7,Iris-virginica
0.916667,'\'(0.6-0.7]\'',0.10609,6.9,Iris-virginica
0.75,'\'(0.6-0.7]\'',-0.816431,5.8,Iris-virginica
0.916667,'\'(0.8-0.9]\'',0.33672,6.8,Iris-virginica
1,'\'(0.7-0.8]\'',0.567351,6.7,Iris-virginica
0.916667,'\'(0.7-0.8]\'',-0.12454,6.7,Iris-virginica
0.75,'\'(0.6-0.7]\'',-1.277692,6.3,Iris-virginica
0.791667,'\'(0.7-0.8]\'',-0.12454,6.5,Iris-virginica
0.916667,'\'(0.7-0.8]\'',0.797981,6.2,Iris-virginica
0.708333,'\'(0.6-0.7]\'',-0.12454,5.9,Iris-virginica
