@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' {'\'(-inf-4.85]\'','\'(4.85-5.05]\'','\'(5.05-5.35]\'','\'(5.35-5.55]\'','\'(5.55-5.75]\'','\'(5.75-6.05]\'','\'(6.05-6.35]\'','\'(6.35-6.65]\'','\'(6.65-6.95]\'','\'(6.95-inf)\''}
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' {'\'(-inf-0.15]\'','\'(0.15-0.25]\'','\'(0.25-0.55]\'','\'(0.55-1.25]\'','\'(1.25-1.35]\'','\'(1.35-1.55]\'','\'(1.55-1.85]\'','\'(1.85-2.05]\'','\'(2.05-2.25]\'','\'(2.25-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
'\'(5.35-5.55]\'','\'(0.25-0.55]\'',1.951133,1.3,Iris-setosa
'\'(5.05-5.35]\'','\'(0.25-0.55]\'',1.028611,1.4,Iris-setosa
'\'(5.55-5.75]\'','\'(0.25-0.55]\'',1.720502,1.7,Iris-setosa
'\'(5.05-5.35]\'','\'(0.25-0.55]\'',1.720502,1.5,Iris-setosa
'\'(5.35-5.55]\'','\'(0.15-0.25]\'',0.797981,1.7,Iris-setosa
'\'(5.05-5.35]\'','\'(0.25-0.55]\'',1.489872,1.5,Iris-setosa
'\'(-inf-4.85]\'','\'(0.15-0.25]\'',1.259242,1,Iris-setosa
'\'(5.05-5.35]\'','\'(0.25-0.55]\'',0.567351,1.7,Iris-setosa
'\'(-inf-4.85]\'','\'(0.15-0.25]\'',0.797981,1.9,Iris-setosa
'\'(4.85-5.05]\'','\'(0.15-0.25]\'',-0.12454,1.6,Iris-setosa
'\'(4.85-5.05]\'','\'(0.25-0.55]\'',0.797981,1.6,Iris-setosa
'\'(5.05-5.35]\'','\'(0.15-0.25]\'',1.028611,1.5,Iris-setosa
'\'(5.05-5.35]\'','\'(0.15-0.25]\'',0.797981,1.4,Iris-setosa
'\'(-inf-4.85]\'','\'(0.15-0.25]\'',0.33672,1.6,Iris-setosa
'\'(-inf-4.85]\'','\'(0.15-0.25]\'',0.10609,1.6,Iris-setosa
'\'(5.35-5.55]\'','\'(0.25-0.55]\'',0.797981,1.5,Iris-setosa
'\'(5.05-5.35]\'','\'(-inf-0.15]\'',2.412393,1.5,Iris-setosa
'\'(5.35-5.55]\'','\'(0.15-0.25]\'',2.643024,1.4,Iris-setosa
'\'(4.85-5.05]\'','\'(-inf-0.15]\'',0.10609,1.5,Iris-setosa
'\'(4.85-5.05]\'','\'(0.15-0.25]\'',0.33672,1.2,Iris-setosa
'\'(5.35-5.55]\'','\'(0.15-0.25]\'',1.028611,1.3,Iris-setosa
'\'(4.85-5.05]\'','\'(-inf-0.15]\'',0.10609,1.5,Iris-setosa
'\'(-inf-4.85]\'','\'(0.15-0.25]\'',-0.12454,1.3,Iris-setosa
'\'(5.05-5.35]\'','\'(0.15-0.25]\'',0.797981,1.5,Iris-setosa
'\'(4.85-5.05]\'','\'(0.25-0.55]\'',1.028611,1.3,Iris-setosa
'\'(-inf-4.85]\'','\'(0.25-0.55]\'',-1.738953,1.3,Iris-setosa
'\'(-inf-4.85]\'','\'(0.15-0.25]\'',0.33672,1.3,Iris-setosa
'\'(4.85-5.05]\'','\'(0.55-1.25]\'',1.028611,1.6,Iris-setosa
'\'(5.05-5.35]\'','\'(0.25-0.55]\'',1.720502,1.9,Iris-setosa
'\'(-inf-4.85]\'','\'(0.25-0.55]\'',-0.12454,1.4,Iris-setosa
'\'(5.05-5.35]\'','\'(0.15-0.25]\'',1.720502,1.6,Iris-setosa
'\'(-inf-4.85]\'','\'(0.15-0.25]\'',0.33672,1.4,Iris-setosa
'\'(5.05-5.35]\'','\'(0.15-0.25]\'',1.489872,1.5,Iris-setosa
'\'(4.85-5.05]\'','\'(0.15-0.25]\'',0.567351,1.4,Iris-setosa
'\'(6.95-inf)\'','\'(1.35-1.55]\'',0.33672,4.7,Iris-versicolor
'\'(6.35-6.65]\'','\'(1.35-1.55]\'',0.33672,4.5,Iris-versicolor
'\'(6.65-6.95]\'','\'(1.35-1.55]\'',0.10609,4.9,Iris-versicolor
'\'(5.35-5.55]\'','\'(1.25-1.35]\'',-1.738953,4,Iris-versicolor
'\'(6.35-6.65]\'','\'(1.35-1.55]\'',-0.585801,4.6,Iris-versicolor
'\'(5.55-5.75]\'','\'(1.25-1.35]\'',-0.585801,4.5,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.55-1.85]\'',0.567351,4.7,Iris-versicolor
'\'(4.85-5.05]\'','\'(0.55-1.25]\'',-1.508322,3.3,Iris-versicolor
'\'(6.35-6.65]\'','\'(1.25-1.35]\'',-0.355171,4.6,Iris-versicolor
'\'(5.05-5.35]\'','\'(1.35-1.55]\'',-0.816431,3.9,Iris-versicolor
'\'(4.85-5.05]\'','\'(0.55-1.25]\'',-2.430844,3.5,Iris-versicolor
'\'(5.75-6.05]\'','\'(1.35-1.55]\'',-0.12454,4.2,Iris-versicolor
'\'(5.75-6.05]\'','\'(0.55-1.25]\'',-1.969583,4,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.35-1.55]\'',-0.355171,4.7,Iris-versicolor
'\'(5.55-5.75]\'','\'(1.25-1.35]\'',-0.355171,3.6,Iris-versicolor
'\'(6.65-6.95]\'','\'(1.35-1.55]\'',0.10609,4.4,Iris-versicolor
'\'(5.55-5.75]\'','\'(1.35-1.55]\'',-0.12454,4.5,Iris-versicolor
'\'(5.75-6.05]\'','\'(0.55-1.25]\'',-0.816431,4.1,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.35-1.55]\'',-1.969583,4.5,Iris-versicolor
'\'(5.55-5.75]\'','\'(0.55-1.25]\'',-1.277692,3.9,Iris-versicolor
'\'(5.75-6.05]\'','\'(1.55-1.85]\'',0.33672,4.8,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.25-1.35]\'',-0.585801,4,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.35-1.55]\'',-1.277692,4.9,Iris-versicolor
'\'(6.05-6.35]\'','\'(0.55-1.25]\'',-0.585801,4.7,Iris-versicolor
'\'(6.35-6.65]\'','\'(1.25-1.35]\'',-0.355171,4.3,Iris-versicolor
'\'(6.35-6.65]\'','\'(1.35-1.55]\'',-0.12454,4.4,Iris-versicolor
'\'(6.65-6.95]\'','\'(1.35-1.55]\'',-0.585801,4.8,Iris-versicolor
'\'(6.65-6.95]\'','\'(1.55-1.85]\'',-0.12454,5,Iris-versicolor
'\'(5.75-6.05]\'','\'(1.35-1.55]\'',-0.355171,4.5,Iris-versicolor
'\'(5.55-5.75]\'','\'(0.55-1.25]\'',-1.047062,3.5,Iris-versicolor
'\'(5.35-5.55]\'','\'(0.55-1.25]\'',-1.508322,3.8,Iris-versicolor
'\'(5.35-5.55]\'','\'(0.55-1.25]\'',-1.508322,3.7,Iris-versicolor
'\'(5.75-6.05]\'','\'(0.55-1.25]\'',-0.816431,3.9,Iris-versicolor
'\'(5.75-6.05]\'','\'(1.55-1.85]\'',-0.816431,5.1,Iris-versicolor
'\'(5.35-5.55]\'','\'(1.35-1.55]\'',-0.12454,4.5,Iris-versicolor
'\'(5.75-6.05]\'','\'(1.55-1.85]\'',0.797981,4.5,Iris-versicolor
'\'(6.65-6.95]\'','\'(1.35-1.55]\'',0.10609,4.7,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.25-1.35]\'',-1.738953,4.4,Iris-versicolor
'\'(5.55-5.75]\'','\'(1.25-1.35]\'',-0.12454,4.1,Iris-versicolor
'\'(5.35-5.55]\'','\'(1.25-1.35]\'',-1.277692,4,Iris-versicolor
'\'(5.35-5.55]\'','\'(0.55-1.25]\'',-1.047062,4.4,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.35-1.55]\'',-0.12454,4.6,Iris-versicolor
'\'(5.75-6.05]\'','\'(0.55-1.25]\'',-1.047062,4,Iris-versicolor
'\'(4.85-5.05]\'','\'(0.55-1.25]\'',-1.738953,3.3,Iris-versicolor
'\'(5.55-5.75]\'','\'(1.25-1.35]\'',-0.816431,4.2,Iris-versicolor
'\'(5.55-5.75]\'','\'(0.55-1.25]\'',-0.12454,4.2,Iris-versicolor
'\'(5.55-5.75]\'','\'(1.25-1.35]\'',-0.355171,4.2,Iris-versicolor
'\'(6.05-6.35]\'','\'(1.25-1.35]\'',-0.355171,4.3,Iris-versicolor
'\'(5.05-5.35]\'','\'(0.55-1.25]\'',-1.277692,3,Iris-versicolor
'\'(5.55-5.75]\'','\'(1.25-1.35]\'',-0.585801,4.1,Iris-versicolor
'\'(6.05-6.35]\'','\'(2.25-inf)\'',0.567351,6,Iris-virginica
'\'(5.75-6.05]\'','\'(1.85-2.05]\'',-0.816431,5.1,Iris-virginica
'\'(6.95-inf)\'','\'(2.05-2.25]\'',-0.12454,5.9,Iris-virginica
'\'(6.05-6.35]\'','\'(1.55-1.85]\'',-0.355171,5.6,Iris-virginica
'\'(6.35-6.65]\'','\'(2.05-2.25]\'',-0.12454,5.8,Iris-virginica
'\'(6.95-inf)\'','\'(2.05-2.25]\'',-0.12454,6.6,Iris-virginica
'\'(4.85-5.05]\'','\'(1.55-1.85]\'',-1.277692,4.5,Iris-virginica
'\'(6.95-inf)\'','\'(1.55-1.85]\'',-0.355171,6.3,Iris-virginica
'\'(6.65-6.95]\'','\'(1.55-1.85]\'',-1.277692,5.8,Iris-virginica
'\'(6.95-inf)\'','\'(2.25-inf)\'',1.259242,6.1,Iris-virginica
'\'(6.35-6.65]\'','\'(1.85-2.05]\'',0.33672,5.1,Iris-virginica
'\'(6.35-6.65]\'','\'(1.85-2.05]\'',-0.816431,5.3,Iris-virginica
'\'(6.65-6.95]\'','\'(2.05-2.25]\'',-0.12454,5.5,Iris-virginica
'\'(5.55-5.75]\'','\'(1.85-2.05]\'',-1.277692,5,Iris-virginica
'\'(5.75-6.05]\'','\'(2.25-inf)\'',-0.585801,5.1,Iris-virginica
'\'(6.35-6.65]\'','\'(2.25-inf)\'',0.33672,5.3,Iris-virginica
'\'(6.35-6.65]\'','\'(1.55-1.85]\'',-0.12454,5.5,Iris-virginica
'\'(6.95-inf)\'','\'(2.05-2.25]\'',1.720502,6.7,Iris-virginica
'\'(6.95-inf)\'','\'(2.25-inf)\'',-1.047062,6.9,Iris-virginica
'\'(5.75-6.05]\'','\'(1.35-1.55]\'',-1.969583,5,Iris-virginica
'\'(6.65-6.95]\'','\'(2.25-inf)\'',0.33672,5.7,Iris-virginica
'\'(5.55-5.75]\'','\'(1.85-2.05]\'',-0.585801,4.9,Iris-virginica
'\'(6.95-inf)\'','\'(1.85-2.05]\'',-0.585801,6.7,Iris-virginica
'\'(6.05-6.35]\'','\'(1.55-1.85]\'',-0.816431,4.9,Iris-virginica
'\'(6.65-6.95]\'','\'(2.05-2.25]\'',0.567351,5.7,Iris-virginica
'\'(6.95-inf)\'','\'(1.55-1.85]\'',0.33672,6,Iris-virginica
'\'(6.05-6.35]\'','\'(1.55-1.85]\'',-0.585801,4.8,Iris-virginica
'\'(6.05-6.35]\'','\'(1.55-1.85]\'',-0.12454,4.9,Iris-virginica
'\'(6.35-6.65]\'','\'(2.05-2.25]\'',-0.585801,5.6,Iris-virginica
'\'(6.95-inf)\'','\'(1.55-1.85]\'',-0.12454,5.8,Iris-virginica
'\'(6.95-inf)\'','\'(1.85-2.05]\'',-0.585801,6.1,Iris-virginica
'\'(6.95-inf)\'','\'(1.85-2.05]\'',1.720502,6.4,Iris-virginica
'\'(6.35-6.65]\'','\'(2.05-2.25]\'',-0.585801,5.6,Iris-virginica
'\'(6.05-6.35]\'','\'(1.35-1.55]\'',-0.585801,5.1,Iris-virginica
'\'(6.05-6.35]\'','\'(1.35-1.55]\'',-1.047062,5.6,Iris-virginica
'\'(6.95-inf)\'','\'(2.25-inf)\'',-0.12454,6.1,Iris-virginica
'\'(6.05-6.35]\'','\'(2.25-inf)\'',0.797981,5.6,Iris-virginica
'\'(6.35-6.65]\'','\'(1.55-1.85]\'',0.10609,5.5,Iris-virginica
'\'(5.75-6.05]\'','\'(1.55-1.85]\'',-0.12454,4.8,Iris-virginica
'\'(6.65-6.95]\'','\'(2.05-2.25]\'',0.10609,5.4,Iris-virginica
'\'(6.65-6.95]\'','\'(2.25-inf)\'',0.10609,5.6,Iris-virginica
'\'(6.65-6.95]\'','\'(2.25-inf)\'',0.10609,5.1,Iris-virginica
'\'(5.75-6.05]\'','\'(1.85-2.05]\'',-0.816431,5.1,Iris-virginica
'\'(6.65-6.95]\'','\'(2.25-inf)\'',0.33672,5.9,Iris-virginica
'\'(6.65-6.95]\'','\'(2.25-inf)\'',0.567351,5.7,Iris-virginica
'\'(6.65-6.95]\'','\'(2.25-inf)\'',-0.12454,5.2,Iris-virginica
'\'(6.05-6.35]\'','\'(1.85-2.05]\'',-1.277692,5,Iris-virginica
'\'(6.35-6.65]\'','\'(1.85-2.05]\'',-0.12454,5.2,Iris-virginica
'\'(6.05-6.35]\'','\'(2.25-inf)\'',0.797981,5.4,Iris-virginica
'\'(5.75-6.05]\'','\'(1.55-1.85]\'',-0.12454,5.1,Iris-virginica
