@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' {'\'(-inf-0.15]\'','\'(0.15-0.25]\'','\'(0.25-0.55]\'','\'(0.55-1.25]\'','\'(1.25-1.35]\'','\'(1.35-1.55]\'','\'(1.55-1.85]\'','\'(1.85-2.05]\'','\'(2.05-2.25]\'','\'(2.25-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
-1.1392,'\'(-inf-0.15]\'',0.458333,1.5,Iris-setosa
-1.743017,'\'(0.15-0.25]\'',0.416667,1.3,Iris-setosa
-0.897674,'\'(0.15-0.25]\'',0.583333,1.5,Iris-setosa
-1.018437,'\'(0.25-0.55]\'',0.625,1.3,Iris-setosa
-1.622254,'\'(0.25-0.55]\'',0.125,1.3,Iris-setosa
-1.743017,'\'(0.15-0.25]\'',0.5,1.3,Iris-setosa
-1.018437,'\'(0.55-1.25]\'',0.625,1.6,Iris-setosa
-0.897674,'\'(0.25-0.55]\'',0.75,1.9,Iris-setosa
-1.259964,'\'(0.25-0.55]\'',0.416667,1.4,Iris-setosa
-0.897674,'\'(0.15-0.25]\'',0.75,1.6,Iris-setosa
-1.50149,'\'(0.15-0.25]\'',0.5,1.4,Iris-setosa
-0.656147,'\'(0.15-0.25]\'',0.708333,1.5,Iris-setosa
-1.018437,'\'(0.15-0.25]\'',0.541667,1.4,Iris-setosa
1.396829,'\'(1.35-1.55]\'',0.5,4.7,Iris-versicolor
0.672249,'\'(1.35-1.55]\'',0.5,4.5,Iris-versicolor
1.276066,'\'(1.35-1.55]\'',0.458333,4.9,Iris-versicolor
-0.414621,'\'(1.25-1.35]\'',0.125,4,Iris-versicolor
0.793012,'\'(1.35-1.55]\'',0.333333,4.6,Iris-versicolor
-0.173094,'\'(1.25-1.35]\'',0.333333,4.5,Iris-versicolor
0.551486,'\'(1.55-1.85]\'',0.541667,4.7,Iris-versicolor
-1.1392,'\'(0.55-1.25]\'',0.166667,3.3,Iris-versicolor
0.913776,'\'(1.25-1.35]\'',0.375,4.6,Iris-versicolor
-0.776911,'\'(1.35-1.55]\'',0.291667,3.9,Iris-versicolor
-1.018437,'\'(0.55-1.25]\'',0,3.5,Iris-versicolor
0.068433,'\'(1.35-1.55]\'',0.416667,4.2,Iris-versicolor
0.189196,'\'(0.55-1.25]\'',0.083333,4,Iris-versicolor
0.309959,'\'(1.35-1.55]\'',0.375,4.7,Iris-versicolor
-0.293857,'\'(1.25-1.35]\'',0.375,3.6,Iris-versicolor
1.034539,'\'(1.35-1.55]\'',0.458333,4.4,Iris-versicolor
-0.293857,'\'(1.35-1.55]\'',0.416667,4.5,Iris-versicolor
-0.052331,'\'(0.55-1.25]\'',0.291667,4.1,Iris-versicolor
0.430722,'\'(1.35-1.55]\'',0.083333,4.5,Iris-versicolor
-0.293857,'\'(0.55-1.25]\'',0.208333,3.9,Iris-versicolor
0.068433,'\'(1.55-1.85]\'',0.5,4.8,Iris-versicolor
0.309959,'\'(1.25-1.35]\'',0.333333,4,Iris-versicolor
0.551486,'\'(1.35-1.55]\'',0.208333,4.9,Iris-versicolor
0.309959,'\'(0.55-1.25]\'',0.333333,4.7,Iris-versicolor
0.672249,'\'(1.25-1.35]\'',0.375,4.3,Iris-versicolor
0.913776,'\'(1.35-1.55]\'',0.416667,4.4,Iris-versicolor
1.155302,'\'(1.35-1.55]\'',0.333333,4.8,Iris-versicolor
1.034539,'\'(1.55-1.85]\'',0.416667,5,Iris-versicolor
0.189196,'\'(1.35-1.55]\'',0.375,4.5,Iris-versicolor
-0.173094,'\'(0.55-1.25]\'',0.25,3.5,Iris-versicolor
-0.414621,'\'(0.55-1.25]\'',0.166667,3.8,Iris-versicolor
-0.414621,'\'(0.55-1.25]\'',0.166667,3.7,Iris-versicolor
-0.052331,'\'(0.55-1.25]\'',0.291667,3.9,Iris-versicolor
0.189196,'\'(1.55-1.85]\'',0.291667,5.1,Iris-versicolor
-0.535384,'\'(1.35-1.55]\'',0.416667,4.5,Iris-versicolor
0.189196,'\'(1.55-1.85]\'',0.583333,4.5,Iris-versicolor
1.034539,'\'(1.35-1.55]\'',0.458333,4.7,Iris-versicolor
0.551486,'\'(1.25-1.35]\'',0.125,4.4,Iris-versicolor
-0.293857,'\'(1.25-1.35]\'',0.416667,4.1,Iris-versicolor
-0.414621,'\'(1.25-1.35]\'',0.208333,4,Iris-versicolor
-0.414621,'\'(0.55-1.25]\'',0.25,4.4,Iris-versicolor
0.309959,'\'(1.35-1.55]\'',0.416667,4.6,Iris-versicolor
-0.052331,'\'(0.55-1.25]\'',0.25,4,Iris-versicolor
-1.018437,'\'(0.55-1.25]\'',0.125,3.3,Iris-versicolor
-0.293857,'\'(1.25-1.35]\'',0.291667,4.2,Iris-versicolor
-0.173094,'\'(0.55-1.25]\'',0.416667,4.2,Iris-versicolor
-0.173094,'\'(1.25-1.35]\'',0.375,4.2,Iris-versicolor
0.430722,'\'(1.25-1.35]\'',0.375,4.3,Iris-versicolor
-0.897674,'\'(0.55-1.25]\'',0.208333,3,Iris-versicolor
-0.173094,'\'(1.25-1.35]\'',0.333333,4.1,Iris-versicolor
0.551486,'\'(2.25-inf)\'',0.541667,6,Iris-virginica
-0.052331,'\'(1.85-2.05]\'',0.291667,5.1,Iris-virginica
1.517592,'\'(2.05-2.25]\'',0.416667,5.9,Iris-virginica
0.551486,'\'(1.55-1.85]\'',0.375,5.6,Iris-virginica
0.793012,'\'(2.05-2.25]\'',0.416667,5.8,Iris-virginica
2.121409,'\'(2.05-2.25]\'',0.416667,6.6,Iris-virginica
-1.1392,'\'(1.55-1.85]\'',0.208333,4.5,Iris-virginica
1.759119,'\'(1.55-1.85]\'',0.375,6.3,Iris-virginica
1.034539,'\'(1.55-1.85]\'',0.208333,5.8,Iris-virginica
1.638355,'\'(2.25-inf)\'',0.666667,6.1,Iris-virginica
0.793012,'\'(1.85-2.05]\'',0.5,5.1,Iris-virginica
0.672249,'\'(1.85-2.05]\'',0.291667,5.3,Iris-virginica
1.155302,'\'(2.05-2.25]\'',0.416667,5.5,Iris-virginica
-0.173094,'\'(1.85-2.05]\'',0.208333,5,Iris-virginica
-0.052331,'\'(2.25-inf)\'',0.333333,5.1,Iris-virginica
0.672249,'\'(2.25-inf)\'',0.5,5.3,Iris-virginica
0.793012,'\'(1.55-1.85]\'',0.416667,5.5,Iris-virginica
2.242172,'\'(2.05-2.25]\'',0.75,6.7,Iris-virginica
2.242172,'\'(2.25-inf)\'',0.25,6.9,Iris-virginica
0.189196,'\'(1.35-1.55]\'',0.083333,5,Iris-virginica
1.276066,'\'(2.25-inf)\'',0.5,5.7,Iris-virginica
-0.293857,'\'(1.85-2.05]\'',0.333333,4.9,Iris-virginica
2.242172,'\'(1.85-2.05]\'',0.333333,6.7,Iris-virginica
0.551486,'\'(1.55-1.85]\'',0.291667,4.9,Iris-virginica
1.034539,'\'(2.05-2.25]\'',0.541667,5.7,Iris-virginica
1.638355,'\'(1.55-1.85]\'',0.5,6,Iris-virginica
0.430722,'\'(1.55-1.85]\'',0.333333,4.8,Iris-virginica
0.309959,'\'(1.55-1.85]\'',0.416667,4.9,Iris-virginica
0.672249,'\'(2.05-2.25]\'',0.333333,5.6,Iris-virginica
1.638355,'\'(1.55-1.85]\'',0.416667,5.8,Iris-virginica
1.879882,'\'(1.85-2.05]\'',0.333333,6.1,Iris-virginica
2.483699,'\'(1.85-2.05]\'',0.75,6.4,Iris-virginica
0.672249,'\'(2.05-2.25]\'',0.333333,5.6,Iris-virginica
0.551486,'\'(1.35-1.55]\'',0.333333,5.1,Iris-virginica
0.309959,'\'(1.35-1.55]\'',0.25,5.6,Iris-virginica
2.242172,'\'(2.25-inf)\'',0.416667,6.1,Iris-virginica
0.551486,'\'(2.25-inf)\'',0.583333,5.6,Iris-virginica
0.672249,'\'(1.55-1.85]\'',0.458333,5.5,Iris-virginica
0.189196,'\'(1.55-1.85]\'',0.416667,4.8,Iris-virginica
1.276066,'\'(2.05-2.25]\'',0.458333,5.4,Iris-virginica
1.034539,'\'(2.25-inf)\'',0.458333,5.6,Iris-virginica
1.276066,'\'(2.25-inf)\'',0.458333,5.1,Iris-virginica
-0.052331,'\'(1.85-2.05]\'',0.291667,5.1,Iris-virginica
1.155302,'\'(2.25-inf)\'',0.5,5.9,Iris-virginica
1.034539,'\'(2.25-inf)\'',0.541667,5.7,Iris-virginica
1.034539,'\'(2.25-inf)\'',0.416667,5.2,Iris-virginica
0.551486,'\'(1.85-2.05]\'',0.208333,5,Iris-virginica
0.793012,'\'(1.85-2.05]\'',0.416667,5.2,Iris-virginica
0.430722,'\'(2.25-inf)\'',0.583333,5.4,Iris-virginica
0.068433,'\'(1.55-1.85]\'',0.416667,5.1,Iris-virginica
