@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' {'\'(-inf-4.85]\'','\'(4.85-5.05]\'','\'(5.05-5.35]\'','\'(5.35-5.55]\'','\'(5.55-5.75]\'','\'(5.75-6.05]\'','\'(6.05-6.35]\'','\'(6.35-6.65]\'','\'(6.65-6.95]\'','\'(6.95-inf)\''}
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.24]\'','\'(2.24-2.48]\'','\'(2.48-2.72]\'','\'(2.72-2.96]\'','\'(2.96-3.2]\'','\'(3.2-3.44]\'','\'(3.44-3.68]\'','\'(3.68-3.92]\'','\'(3.92-4.16]\'','\'(4.16-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
'\'(4.85-5.05]\'',0,'\'(2.96-3.2]\'',1.5,Iris-setosa
'\'(4.85-5.05]\'',0.041667,'\'(2.96-3.2]\'',1.2,Iris-setosa
'\'(5.35-5.55]\'',0.041667,'\'(3.44-3.68]\'',1.3,Iris-setosa
'\'(4.85-5.05]\'',0,'\'(2.96-3.2]\'',1.5,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(2.96-3.2]\'',1.3,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.2-3.44]\'',1.5,Iris-setosa
'\'(4.85-5.05]\'',0.083333,'\'(3.44-3.68]\'',1.3,Iris-setosa
'\'(-inf-4.85]\'',0.083333,'\'(2.24-2.48]\'',1.3,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(2.96-3.2]\'',1.3,Iris-setosa
'\'(4.85-5.05]\'',0.208333,'\'(3.44-3.68]\'',1.6,Iris-setosa
'\'(5.05-5.35]\'',0.125,'\'(3.68-3.92]\'',1.9,Iris-setosa
'\'(-inf-4.85]\'',0.083333,'\'(2.96-3.2]\'',1.4,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.68-3.92]\'',1.6,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(2.96-3.2]\'',1.4,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.68-3.92]\'',1.5,Iris-setosa
'\'(4.85-5.05]\'',0.041667,'\'(3.2-3.44]\'',1.4,Iris-setosa
'\'(6.95-inf)\'',0.541667,'\'(2.96-3.2]\'',4.7,Iris-versicolor
'\'(6.35-6.65]\'',0.583333,'\'(2.96-3.2]\'',4.5,Iris-versicolor
'\'(6.65-6.95]\'',0.583333,'\'(2.96-3.2]\'',4.9,Iris-versicolor
'\'(5.35-5.55]\'',0.5,'\'(2.24-2.48]\'',4,Iris-versicolor
'\'(6.35-6.65]\'',0.583333,'\'(2.72-2.96]\'',4.6,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.72-2.96]\'',4.5,Iris-versicolor
'\'(6.05-6.35]\'',0.625,'\'(3.2-3.44]\'',4.7,Iris-versicolor
'\'(4.85-5.05]\'',0.375,'\'(2.24-2.48]\'',3.3,Iris-versicolor
'\'(6.35-6.65]\'',0.5,'\'(2.72-2.96]\'',4.6,Iris-versicolor
'\'(5.05-5.35]\'',0.541667,'\'(2.48-2.72]\'',3.9,Iris-versicolor
'\'(4.85-5.05]\'',0.375,'\'(-inf-2.24]\'',3.5,Iris-versicolor
'\'(5.75-6.05]\'',0.583333,'\'(2.96-3.2]\'',4.2,Iris-versicolor
'\'(5.75-6.05]\'',0.375,'\'(-inf-2.24]\'',4,Iris-versicolor
'\'(6.05-6.35]\'',0.541667,'\'(2.72-2.96]\'',4.7,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.72-2.96]\'',3.6,Iris-versicolor
'\'(6.65-6.95]\'',0.541667,'\'(2.96-3.2]\'',4.4,Iris-versicolor
'\'(5.55-5.75]\'',0.583333,'\'(2.96-3.2]\'',4.5,Iris-versicolor
'\'(5.75-6.05]\'',0.375,'\'(2.48-2.72]\'',4.1,Iris-versicolor
'\'(6.05-6.35]\'',0.583333,'\'(-inf-2.24]\'',4.5,Iris-versicolor
'\'(5.55-5.75]\'',0.416667,'\'(2.48-2.72]\'',3.9,Iris-versicolor
'\'(5.75-6.05]\'',0.708333,'\'(2.96-3.2]\'',4.8,Iris-versicolor
'\'(6.05-6.35]\'',0.5,'\'(2.72-2.96]\'',4,Iris-versicolor
'\'(6.05-6.35]\'',0.583333,'\'(2.48-2.72]\'',4.9,Iris-versicolor
'\'(6.05-6.35]\'',0.458333,'\'(2.72-2.96]\'',4.7,Iris-versicolor
'\'(6.35-6.65]\'',0.5,'\'(2.72-2.96]\'',4.3,Iris-versicolor
'\'(6.35-6.65]\'',0.541667,'\'(2.96-3.2]\'',4.4,Iris-versicolor
'\'(6.65-6.95]\'',0.541667,'\'(2.72-2.96]\'',4.8,Iris-versicolor
'\'(6.65-6.95]\'',0.666667,'\'(2.96-3.2]\'',5,Iris-versicolor
'\'(5.75-6.05]\'',0.583333,'\'(2.72-2.96]\'',4.5,Iris-versicolor
'\'(5.55-5.75]\'',0.375,'\'(2.48-2.72]\'',3.5,Iris-versicolor
'\'(5.35-5.55]\'',0.416667,'\'(2.24-2.48]\'',3.8,Iris-versicolor
'\'(5.35-5.55]\'',0.375,'\'(2.24-2.48]\'',3.7,Iris-versicolor
'\'(5.75-6.05]\'',0.458333,'\'(2.48-2.72]\'',3.9,Iris-versicolor
'\'(5.75-6.05]\'',0.625,'\'(2.48-2.72]\'',5.1,Iris-versicolor
'\'(5.35-5.55]\'',0.583333,'\'(2.96-3.2]\'',4.5,Iris-versicolor
'\'(5.75-6.05]\'',0.625,'\'(3.2-3.44]\'',4.5,Iris-versicolor
'\'(6.65-6.95]\'',0.583333,'\'(2.96-3.2]\'',4.7,Iris-versicolor
'\'(6.05-6.35]\'',0.5,'\'(2.24-2.48]\'',4.4,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.96-3.2]\'',4.1,Iris-versicolor
'\'(5.35-5.55]\'',0.5,'\'(2.48-2.72]\'',4,Iris-versicolor
'\'(5.35-5.55]\'',0.458333,'\'(2.48-2.72]\'',4.4,Iris-versicolor
'\'(6.05-6.35]\'',0.541667,'\'(2.96-3.2]\'',4.6,Iris-versicolor
'\'(5.75-6.05]\'',0.458333,'\'(2.48-2.72]\'',4,Iris-versicolor
'\'(4.85-5.05]\'',0.375,'\'(2.24-2.48]\'',3.3,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.48-2.72]\'',4.2,Iris-versicolor
'\'(5.55-5.75]\'',0.458333,'\'(2.96-3.2]\'',4.2,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.72-2.96]\'',4.2,Iris-versicolor
'\'(6.05-6.35]\'',0.5,'\'(2.72-2.96]\'',4.3,Iris-versicolor
'\'(5.05-5.35]\'',0.416667,'\'(2.48-2.72]\'',3,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.72-2.96]\'',4.1,Iris-versicolor
'\'(6.05-6.35]\'',1,'\'(3.2-3.44]\'',6,Iris-virginica
'\'(5.75-6.05]\'',0.75,'\'(2.48-2.72]\'',5.1,Iris-virginica
'\'(6.95-inf)\'',0.833333,'\'(2.96-3.2]\'',5.9,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.72-2.96]\'',5.6,Iris-virginica
'\'(6.35-6.65]\'',0.875,'\'(2.96-3.2]\'',5.8,Iris-virginica
'\'(6.95-inf)\'',0.833333,'\'(2.96-3.2]\'',6.6,Iris-virginica
'\'(4.85-5.05]\'',0.666667,'\'(2.48-2.72]\'',4.5,Iris-virginica
'\'(6.95-inf)\'',0.708333,'\'(2.72-2.96]\'',6.3,Iris-virginica
'\'(6.65-6.95]\'',0.708333,'\'(2.48-2.72]\'',5.8,Iris-virginica
'\'(6.95-inf)\'',1,'\'(3.44-3.68]\'',6.1,Iris-virginica
'\'(6.35-6.65]\'',0.791667,'\'(2.96-3.2]\'',5.1,Iris-virginica
'\'(6.35-6.65]\'',0.75,'\'(2.48-2.72]\'',5.3,Iris-virginica
'\'(6.65-6.95]\'',0.833333,'\'(2.96-3.2]\'',5.5,Iris-virginica
'\'(5.55-5.75]\'',0.791667,'\'(2.48-2.72]\'',5,Iris-virginica
'\'(5.75-6.05]\'',0.958333,'\'(2.72-2.96]\'',5.1,Iris-virginica
'\'(6.35-6.65]\'',0.916667,'\'(2.96-3.2]\'',5.3,Iris-virginica
'\'(6.35-6.65]\'',0.708333,'\'(2.96-3.2]\'',5.5,Iris-virginica
'\'(6.95-inf)\'',0.875,'\'(3.68-3.92]\'',6.7,Iris-virginica
'\'(6.95-inf)\'',0.916667,'\'(2.48-2.72]\'',6.9,Iris-virginica
'\'(5.75-6.05]\'',0.583333,'\'(-inf-2.24]\'',5,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(2.96-3.2]\'',5.7,Iris-virginica
'\'(5.55-5.75]\'',0.791667,'\'(2.72-2.96]\'',4.9,Iris-virginica
'\'(6.95-inf)\'',0.791667,'\'(2.72-2.96]\'',6.7,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.48-2.72]\'',4.9,Iris-virginica
'\'(6.65-6.95]\'',0.833333,'\'(3.2-3.44]\'',5.7,Iris-virginica
'\'(6.95-inf)\'',0.708333,'\'(2.96-3.2]\'',6,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.72-2.96]\'',4.8,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.96-3.2]\'',4.9,Iris-virginica
'\'(6.35-6.65]\'',0.833333,'\'(2.72-2.96]\'',5.6,Iris-virginica
'\'(6.95-inf)\'',0.625,'\'(2.96-3.2]\'',5.8,Iris-virginica
'\'(6.95-inf)\'',0.75,'\'(2.72-2.96]\'',6.1,Iris-virginica
'\'(6.95-inf)\'',0.791667,'\'(3.68-3.92]\'',6.4,Iris-virginica
'\'(6.35-6.65]\'',0.875,'\'(2.72-2.96]\'',5.6,Iris-virginica
'\'(6.05-6.35]\'',0.583333,'\'(2.72-2.96]\'',5.1,Iris-virginica
'\'(6.05-6.35]\'',0.541667,'\'(2.48-2.72]\'',5.6,Iris-virginica
'\'(6.95-inf)\'',0.916667,'\'(2.96-3.2]\'',6.1,Iris-virginica
'\'(6.05-6.35]\'',0.958333,'\'(3.2-3.44]\'',5.6,Iris-virginica
'\'(6.35-6.65]\'',0.708333,'\'(2.96-3.2]\'',5.5,Iris-virginica
'\'(5.75-6.05]\'',0.708333,'\'(2.96-3.2]\'',4.8,Iris-virginica
'\'(6.65-6.95]\'',0.833333,'\'(2.96-3.2]\'',5.4,Iris-virginica
'\'(6.65-6.95]\'',0.958333,'\'(2.96-3.2]\'',5.6,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(2.96-3.2]\'',5.1,Iris-virginica
'\'(5.75-6.05]\'',0.75,'\'(2.48-2.72]\'',5.1,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(2.96-3.2]\'',5.9,Iris-virginica
'\'(6.65-6.95]\'',1,'\'(3.2-3.44]\'',5.7,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(2.96-3.2]\'',5.2,Iris-virginica
'\'(6.05-6.35]\'',0.75,'\'(2.48-2.72]\'',5,Iris-virginica
'\'(6.35-6.65]\'',0.791667,'\'(2.96-3.2]\'',5.2,Iris-virginica
'\'(6.05-6.35]\'',0.916667,'\'(3.2-3.44]\'',5.4,Iris-virginica
'\'(5.75-6.05]\'',0.708333,'\'(2.96-3.2]\'',5.1,Iris-virginica
