@relation 'iris(L1eqH79QC)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' {'\'(-inf-0.34]\'','\'(0.34-0.58]\'','\'(0.58-0.82]\'','\'(0.82-1.06]\'','\'(1.06-1.3]\'','\'(1.3-1.54]\'','\'(1.54-1.78]\'','\'(1.78-2.02]\'','\'(2.02-2.26]\'','\'(2.26-inf)\''}
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
'\'(1.78-2.02]\'',1.270294,0.33672,7.2,Iris-virginica
'\'(1.78-2.02]\'',0.590184,-0.585801,6.2,Iris-virginica
'\'(1.78-2.02]\'',0.64686,-0.12454,6.1,Iris-virginica
'\'(2.02-2.26]\'',1.043591,-0.585801,6.4,Iris-virginica
'\'(1.54-1.78]\'',1.156943,-0.12454,7.2,Iris-virginica
'\'(1.78-2.02]\'',1.32697,-0.585801,7.4,Iris-virginica
'\'(1.78-2.02]\'',1.496998,1.720502,7.9,Iris-virginica
'\'(2.02-2.26]\'',1.043591,-0.585801,6.4,Iris-virginica
'\'(1.3-1.54]\'',0.760212,-0.585801,6.3,Iris-virginica
'\'(1.3-1.54]\'',1.043591,-1.047062,6.1,Iris-virginica
'\'(2.26-inf)\'',1.32697,-0.12454,7.7,Iris-virginica
'\'(2.26-inf)\'',1.043591,0.797981,6.3,Iris-virginica
'\'(1.78-2.02]\'',0.986915,0.10609,6.4,Iris-virginica
'\'(1.78-2.02]\'',0.590184,-0.12454,6,Iris-virginica
'\'(2.02-2.26]\'',0.930239,0.10609,6.9,Iris-virginica
'\'(2.26-inf)\'',1.043591,0.10609,6.7,Iris-virginica
'\'(2.26-inf)\'',0.760212,0.10609,6.9,Iris-virginica
'\'(1.78-2.02]\'',0.760212,-0.816431,5.8,Iris-virginica
'\'(2.26-inf)\'',1.213619,0.33672,6.8,Iris-virginica
'\'(2.26-inf)\'',1.100267,0.567351,6.7,Iris-virginica
'\'(2.26-inf)\'',0.816888,-0.12454,6.7,Iris-virginica
'\'(1.78-2.02]\'',0.703536,-1.277692,6.3,Iris-virginica
'\'(1.78-2.02]\'',0.816888,-0.12454,6.5,Iris-virginica
'\'(2.26-inf)\'',0.930239,0.797981,6.2,Iris-virginica
'\'(1.78-2.02]\'',0.760212,-0.12454,5.9,Iris-virginica
