@relation 'iris(0RAXGJvTj)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' {'\'(-inf--1.365132]\'','\'(-1.365132--1.308456]\'','\'(-1.308456--1.25178]\'','\'(-1.25178--0.203277]\'','\'(-0.203277-0.221791]\'','\'(0.221791-0.448495]\'','\'(0.448495-0.675198]\'','\'(0.675198-0.901901]\'','\'(0.901901-1.128605]\'','\'(1.128605-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.55]\'','\'(2.55-2.75]\'','\'(2.75-2.85]\'','\'(2.85-2.95]\'','\'(2.95-3.05]\'','\'(3.05-3.15]\'','\'(3.15-3.25]\'','\'(3.25-3.45]\'','\'(3.45-3.75]\'','\'(3.75-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.656917,'\'(0.221791-0.448495]\'','\'(-inf-2.55]\'',4.9,Iris-virginica
0.787951,'\'(1.128605-inf)\'','\'(2.85-2.95]\'',7.3,Iris-virginica
0.787951,'\'(1.128605-inf)\'','\'(-inf-2.55]\'',6.7,Iris-virginica
1.705189,'\'(1.128605-inf)\'','\'(3.45-3.75]\'',7.2,Iris-virginica
1.050019,'\'(0.675198-0.901901]\'','\'(3.15-3.25]\'',6.5,Iris-virginica
0.918985,'\'(0.675198-0.901901]\'','\'(2.55-2.75]\'',6.4,Iris-virginica
1.181053,'\'(0.901901-1.128605]\'','\'(2.95-3.05]\'',6.8,Iris-virginica
1.050019,'\'(0.675198-0.901901]\'','\'(-inf-2.55]\'',5.7,Iris-virginica
1.574155,'\'(0.675198-0.901901]\'','\'(2.75-2.85]\'',5.8,Iris-virginica
1.443121,'\'(0.675198-0.901901]\'','\'(3.15-3.25]\'',6.4,Iris-virginica
0.787951,'\'(0.901901-1.128605]\'','\'(2.95-3.05]\'',6.5,Iris-virginica
1.312087,'\'(1.128605-inf)\'','\'(3.75-inf)\'',7.7,Iris-virginica
1.443121,'\'(1.128605-inf)\'','\'(2.55-2.75]\'',7.7,Iris-virginica
0.394849,'\'(0.675198-0.901901]\'','\'(-inf-2.55]\'',6,Iris-virginica
1.443121,'\'(0.901901-1.128605]\'','\'(3.15-3.25]\'',6.9,Iris-virginica
1.050019,'\'(0.448495-0.675198]\'','\'(2.75-2.85]\'',5.6,Iris-virginica
1.050019,'\'(1.128605-inf)\'','\'(2.75-2.85]\'',7.7,Iris-virginica
0.787951,'\'(0.448495-0.675198]\'','\'(2.55-2.75]\'',6.3,Iris-virginica
1.181053,'\'(0.901901-1.128605]\'','\'(3.25-3.45]\'',6.7,Iris-virginica
0.787951,'\'(1.128605-inf)\'','\'(3.15-3.25]\'',7.2,Iris-virginica
0.787951,'\'(0.448495-0.675198]\'','\'(2.75-2.85]\'',6.2,Iris-virginica
0.787951,'\'(0.448495-0.675198]\'','\'(2.95-3.05]\'',6.1,Iris-virginica
1.181053,'\'(0.901901-1.128605]\'','\'(2.75-2.85]\'',6.4,Iris-virginica
0.525883,'\'(1.128605-inf)\'','\'(2.95-3.05]\'',7.2,Iris-virginica
0.918985,'\'(1.128605-inf)\'','\'(2.75-2.85]\'',7.4,Iris-virginica
1.050019,'\'(1.128605-inf)\'','\'(3.75-inf)\'',7.9,Iris-virginica
1.312087,'\'(0.901901-1.128605]\'','\'(2.75-2.85]\'',6.4,Iris-virginica
0.394849,'\'(0.675198-0.901901]\'','\'(2.75-2.85]\'',6.3,Iris-virginica
0.263815,'\'(0.901901-1.128605]\'','\'(2.55-2.75]\'',6.1,Iris-virginica
1.443121,'\'(1.128605-inf)\'','\'(2.95-3.05]\'',7.7,Iris-virginica
1.574155,'\'(0.901901-1.128605]\'','\'(3.25-3.45]\'',6.3,Iris-virginica
0.787951,'\'(0.901901-1.128605]\'','\'(3.05-3.15]\'',6.4,Iris-virginica
0.787951,'\'(0.448495-0.675198]\'','\'(2.95-3.05]\'',6,Iris-virginica
1.181053,'\'(0.901901-1.128605]\'','\'(3.05-3.15]\'',6.9,Iris-virginica
1.574155,'\'(0.901901-1.128605]\'','\'(3.05-3.15]\'',6.7,Iris-virginica
1.443121,'\'(0.675198-0.901901]\'','\'(3.05-3.15]\'',6.9,Iris-virginica
0.918985,'\'(0.675198-0.901901]\'','\'(2.55-2.75]\'',5.8,Iris-virginica
1.443121,'\'(1.128605-inf)\'','\'(3.15-3.25]\'',6.8,Iris-virginica
1.705189,'\'(0.901901-1.128605]\'','\'(3.25-3.45]\'',6.7,Iris-virginica
1.443121,'\'(0.675198-0.901901]\'','\'(2.95-3.05]\'',6.7,Iris-virginica
0.918985,'\'(0.675198-0.901901]\'','\'(-inf-2.55]\'',6.3,Iris-virginica
1.050019,'\'(0.675198-0.901901]\'','\'(2.95-3.05]\'',6.5,Iris-virginica
1.443121,'\'(0.901901-1.128605]\'','\'(3.25-3.45]\'',6.2,Iris-virginica
0.787951,'\'(0.675198-0.901901]\'','\'(2.95-3.05]\'',5.9,Iris-virginica
