@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' {'\'(-inf-0.020833]\'','\'(0.020833-0.0625]\'','\'(0.0625-0.1875]\'','\'(0.1875-0.479167]\'','\'(0.479167-0.520833]\'','\'(0.520833-0.604167]\'','\'(0.604167-0.729167]\'','\'(0.729167-0.8125]\'','\'(0.8125-0.895833]\'','\'(0.895833-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
-0.052331,'\'(0.895833-inf)\'',-0.585801,5.1,Iris-virginica
0.672249,'\'(0.895833-inf)\'',0.33672,5.3,Iris-virginica
0.793012,'\'(0.604167-0.729167]\'',-0.12454,5.5,Iris-virginica
2.242172,'\'(0.8125-0.895833]\'',1.720502,6.7,Iris-virginica
2.242172,'\'(0.895833-inf)\'',-1.047062,6.9,Iris-virginica
0.189196,'\'(0.520833-0.604167]\'',-1.969583,5,Iris-virginica
1.276066,'\'(0.895833-inf)\'',0.33672,5.7,Iris-virginica
-0.293857,'\'(0.729167-0.8125]\'',-0.585801,4.9,Iris-virginica
2.242172,'\'(0.729167-0.8125]\'',-0.585801,6.7,Iris-virginica
0.551486,'\'(0.604167-0.729167]\'',-0.816431,4.9,Iris-virginica
1.034539,'\'(0.8125-0.895833]\'',0.567351,5.7,Iris-virginica
1.638355,'\'(0.604167-0.729167]\'',0.33672,6,Iris-virginica
0.430722,'\'(0.604167-0.729167]\'',-0.585801,4.8,Iris-virginica
0.309959,'\'(0.604167-0.729167]\'',-0.12454,4.9,Iris-virginica
0.672249,'\'(0.8125-0.895833]\'',-0.585801,5.6,Iris-virginica
1.638355,'\'(0.604167-0.729167]\'',-0.12454,5.8,Iris-virginica
1.879882,'\'(0.729167-0.8125]\'',-0.585801,6.1,Iris-virginica
2.483699,'\'(0.729167-0.8125]\'',1.720502,6.4,Iris-virginica
0.672249,'\'(0.8125-0.895833]\'',-0.585801,5.6,Iris-virginica
0.551486,'\'(0.520833-0.604167]\'',-0.585801,5.1,Iris-virginica
0.309959,'\'(0.520833-0.604167]\'',-1.047062,5.6,Iris-virginica
2.242172,'\'(0.895833-inf)\'',-0.12454,6.1,Iris-virginica
0.551486,'\'(0.895833-inf)\'',0.797981,5.6,Iris-virginica
0.672249,'\'(0.604167-0.729167]\'',0.10609,5.5,Iris-virginica
0.189196,'\'(0.604167-0.729167]\'',-0.12454,4.8,Iris-virginica
1.276066,'\'(0.8125-0.895833]\'',0.10609,5.4,Iris-virginica
1.034539,'\'(0.895833-inf)\'',0.10609,5.6,Iris-virginica
1.276066,'\'(0.895833-inf)\'',0.10609,5.1,Iris-virginica
-0.052331,'\'(0.729167-0.8125]\'',-0.816431,5.1,Iris-virginica
1.155302,'\'(0.895833-inf)\'',0.33672,5.9,Iris-virginica
1.034539,'\'(0.895833-inf)\'',0.567351,5.7,Iris-virginica
1.034539,'\'(0.895833-inf)\'',-0.12454,5.2,Iris-virginica
0.551486,'\'(0.729167-0.8125]\'',-1.277692,5,Iris-virginica
0.793012,'\'(0.729167-0.8125]\'',-0.12454,5.2,Iris-virginica
0.430722,'\'(0.895833-inf)\'',0.797981,5.4,Iris-virginica
0.068433,'\'(0.604167-0.729167]\'',-0.12454,5.1,Iris-virginica
