@relation 'iris(L1eqH79QC)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' {'\'(-inf--1.22911]\'','\'(-1.22911--0.894723]\'','\'(-0.894723--0.560335]\'','\'(-0.560335--0.225948]\'','\'(-0.225948-0.10844]\'','\'(0.10844-0.442827]\'','\'(0.442827-0.777215]\'','\'(0.777215-1.111602]\'','\'(1.111602-1.445989]\'','\'(1.445989-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.132781,'\'(0.10844-0.442827]\'',-0.12454,5.6,Iris-versicolor
0.132781,'\'(0.10844-0.442827]\'',-1.277692,5.5,Iris-versicolor
0.001747,'\'(0.10844-0.442827]\'',-1.047062,5.5,Iris-versicolor
0.263815,'\'(0.442827-0.777215]\'',-0.12454,6.1,Iris-versicolor
0.001747,'\'(0.10844-0.442827]\'',-1.047062,5.8,Iris-versicolor
-0.260321,'\'(-0.560335--0.225948]\'',-1.738953,5,Iris-versicolor
0.132781,'\'(0.10844-0.442827]\'',-0.816431,5.6,Iris-versicolor
0.001747,'\'(0.10844-0.442827]\'',-0.12454,5.7,Iris-versicolor
0.132781,'\'(0.10844-0.442827]\'',-0.355171,5.7,Iris-versicolor
0.132781,'\'(0.10844-0.442827]\'',-0.355171,6.2,Iris-versicolor
-0.129287,'\'(-0.560335--0.225948]\'',-1.277692,5.1,Iris-versicolor
0.132781,'\'(0.10844-0.442827]\'',-0.585801,5.7,Iris-versicolor
1.705189,'\'(1.111602-1.445989]\'',0.567351,6.3,Iris-virginica
0.918985,'\'(0.442827-0.777215]\'',-0.816431,5.8,Iris-virginica
1.181053,'\'(1.111602-1.445989]\'',-0.12454,7.1,Iris-virginica
0.787951,'\'(0.777215-1.111602]\'',-0.355171,6.3,Iris-virginica
1.312087,'\'(1.111602-1.445989]\'',-0.12454,6.5,Iris-virginica
1.181053,'\'(1.445989-inf)\'',-0.12454,7.6,Iris-virginica
0.656917,'\'(0.10844-0.442827]\'',-1.277692,4.9,Iris-virginica
0.787951,'\'(1.111602-1.445989]\'',-0.355171,7.3,Iris-virginica
0.787951,'\'(1.111602-1.445989]\'',-1.277692,6.7,Iris-virginica
1.705189,'\'(1.111602-1.445989]\'',1.259242,7.2,Iris-virginica
1.050019,'\'(0.442827-0.777215]\'',0.33672,6.5,Iris-virginica
0.918985,'\'(0.777215-1.111602]\'',-0.816431,6.4,Iris-virginica
1.181053,'\'(0.777215-1.111602]\'',-0.12454,6.8,Iris-virginica
1.050019,'\'(0.442827-0.777215]\'',-1.277692,5.7,Iris-virginica
1.574155,'\'(0.442827-0.777215]\'',-0.585801,5.8,Iris-virginica
1.443121,'\'(0.777215-1.111602]\'',0.33672,6.4,Iris-virginica
0.787951,'\'(0.777215-1.111602]\'',-0.12454,6.5,Iris-virginica
1.312087,'\'(1.445989-inf)\'',1.720502,7.7,Iris-virginica
1.443121,'\'(1.445989-inf)\'',-1.047062,7.7,Iris-virginica
0.394849,'\'(0.442827-0.777215]\'',-1.969583,6,Iris-virginica
1.443121,'\'(0.777215-1.111602]\'',0.33672,6.9,Iris-virginica
1.050019,'\'(0.442827-0.777215]\'',-0.585801,5.6,Iris-virginica
1.050019,'\'(1.445989-inf)\'',-0.585801,7.7,Iris-virginica
0.787951,'\'(0.442827-0.777215]\'',-0.816431,6.3,Iris-virginica
1.181053,'\'(0.777215-1.111602]\'',0.567351,6.7,Iris-virginica
0.787951,'\'(1.111602-1.445989]\'',0.33672,7.2,Iris-virginica
0.787951,'\'(0.442827-0.777215]\'',-0.585801,6.2,Iris-virginica
0.787951,'\'(0.442827-0.777215]\'',-0.12454,6.1,Iris-virginica
1.181053,'\'(0.777215-1.111602]\'',-0.585801,6.4,Iris-virginica
0.525883,'\'(1.111602-1.445989]\'',-0.12454,7.2,Iris-virginica
0.918985,'\'(1.111602-1.445989]\'',-0.585801,7.4,Iris-virginica
1.050019,'\'(1.445989-inf)\'',1.720502,7.9,Iris-virginica
1.312087,'\'(0.777215-1.111602]\'',-0.585801,6.4,Iris-virginica
0.394849,'\'(0.442827-0.777215]\'',-0.585801,6.3,Iris-virginica
0.263815,'\'(0.777215-1.111602]\'',-1.047062,6.1,Iris-virginica
1.443121,'\'(1.111602-1.445989]\'',-0.12454,7.7,Iris-virginica
1.574155,'\'(0.777215-1.111602]\'',0.797981,6.3,Iris-virginica
0.787951,'\'(0.777215-1.111602]\'',0.10609,6.4,Iris-virginica
0.787951,'\'(0.442827-0.777215]\'',-0.12454,6,Iris-virginica
1.181053,'\'(0.777215-1.111602]\'',0.10609,6.9,Iris-virginica
1.574155,'\'(0.777215-1.111602]\'',0.10609,6.7,Iris-virginica
1.443121,'\'(0.442827-0.777215]\'',0.10609,6.9,Iris-virginica
0.918985,'\'(0.442827-0.777215]\'',-0.816431,5.8,Iris-virginica
1.443121,'\'(1.111602-1.445989]\'',0.33672,6.8,Iris-virginica
1.705189,'\'(0.777215-1.111602]\'',0.567351,6.7,Iris-virginica
1.443121,'\'(0.777215-1.111602]\'',-0.12454,6.7,Iris-virginica
0.918985,'\'(0.442827-0.777215]\'',-1.277692,6.3,Iris-virginica
1.050019,'\'(0.777215-1.111602]\'',-0.12454,6.5,Iris-virginica
1.443121,'\'(0.777215-1.111602]\'',0.797981,6.2,Iris-virginica
0.787951,'\'(0.442827-0.777215]\'',-0.12454,5.9,Iris-virginica
