@relation 'iris(L1eqH79QC)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' {'\'(-inf-1.59]\'','\'(1.59-2.18]\'','\'(2.18-2.77]\'','\'(2.77-3.36]\'','\'(3.36-3.95]\'','\'(3.95-4.54]\'','\'(4.54-5.13]\'','\'(5.13-5.72]\'','\'(5.72-6.31]\'','\'(6.31-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.24]\'','\'(2.24-2.48]\'','\'(2.48-2.72]\'','\'(2.72-2.96]\'','\'(2.96-3.2]\'','\'(3.2-3.44]\'','\'(3.44-3.68]\'','\'(3.68-3.92]\'','\'(3.92-4.16]\'','\'(4.16-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.263815,'\'(3.95-4.54]\'','\'(2.96-3.2]\'',6.6,Iris-versicolor
0.263815,'\'(4.54-5.13]\'','\'(2.72-2.96]\'',6.8,Iris-versicolor
0.656917,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',6.7,Iris-versicolor
0.394849,'\'(3.95-4.54]\'','\'(2.72-2.96]\'',6,Iris-versicolor
-0.260321,'\'(3.36-3.95]\'','\'(2.48-2.72]\'',5.7,Iris-versicolor
-0.129287,'\'(3.36-3.95]\'','\'(2.24-2.48]\'',5.5,Iris-versicolor
-0.260321,'\'(3.36-3.95]\'','\'(2.24-2.48]\'',5.5,Iris-versicolor
0.001747,'\'(3.36-3.95]\'','\'(2.48-2.72]\'',5.8,Iris-versicolor
0.525883,'\'(4.54-5.13]\'','\'(2.48-2.72]\'',6,Iris-versicolor
0.394849,'\'(3.95-4.54]\'','\'(2.96-3.2]\'',5.4,Iris-versicolor
0.525883,'\'(3.95-4.54]\'','\'(3.2-3.44]\'',6,Iris-versicolor
0.394849,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',6.7,Iris-versicolor
0.132781,'\'(3.95-4.54]\'','\'(2.24-2.48]\'',6.3,Iris-versicolor
0.132781,'\'(3.95-4.54]\'','\'(2.96-3.2]\'',5.6,Iris-versicolor
0.132781,'\'(3.95-4.54]\'','\'(2.48-2.72]\'',5.5,Iris-versicolor
0.001747,'\'(3.95-4.54]\'','\'(2.48-2.72]\'',5.5,Iris-versicolor
0.263815,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',6.1,Iris-versicolor
0.001747,'\'(3.95-4.54]\'','\'(2.48-2.72]\'',5.8,Iris-versicolor
-0.260321,'\'(2.77-3.36]\'','\'(2.24-2.48]\'',5,Iris-versicolor
0.132781,'\'(3.95-4.54]\'','\'(2.48-2.72]\'',5.6,Iris-versicolor
0.001747,'\'(3.95-4.54]\'','\'(2.96-3.2]\'',5.7,Iris-versicolor
0.132781,'\'(3.95-4.54]\'','\'(2.72-2.96]\'',5.7,Iris-versicolor
0.132781,'\'(3.95-4.54]\'','\'(2.72-2.96]\'',6.2,Iris-versicolor
-0.129287,'\'(2.77-3.36]\'','\'(2.48-2.72]\'',5.1,Iris-versicolor
0.132781,'\'(3.95-4.54]\'','\'(2.72-2.96]\'',5.7,Iris-versicolor
1.705189,'\'(5.72-6.31]\'','\'(3.2-3.44]\'',6.3,Iris-virginica
0.918985,'\'(4.54-5.13]\'','\'(2.48-2.72]\'',5.8,Iris-virginica
1.181053,'\'(5.72-6.31]\'','\'(2.96-3.2]\'',7.1,Iris-virginica
0.787951,'\'(5.13-5.72]\'','\'(2.72-2.96]\'',6.3,Iris-virginica
1.312087,'\'(5.72-6.31]\'','\'(2.96-3.2]\'',6.5,Iris-virginica
1.181053,'\'(6.31-inf)\'','\'(2.96-3.2]\'',7.6,Iris-virginica
0.656917,'\'(3.95-4.54]\'','\'(2.48-2.72]\'',4.9,Iris-virginica
0.787951,'\'(5.72-6.31]\'','\'(2.72-2.96]\'',7.3,Iris-virginica
0.787951,'\'(5.72-6.31]\'','\'(2.48-2.72]\'',6.7,Iris-virginica
1.705189,'\'(5.72-6.31]\'','\'(3.44-3.68]\'',7.2,Iris-virginica
1.050019,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',6.5,Iris-virginica
0.918985,'\'(5.13-5.72]\'','\'(2.48-2.72]\'',6.4,Iris-virginica
1.181053,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.8,Iris-virginica
1.050019,'\'(4.54-5.13]\'','\'(2.48-2.72]\'',5.7,Iris-virginica
1.574155,'\'(4.54-5.13]\'','\'(2.72-2.96]\'',5.8,Iris-virginica
1.443121,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.4,Iris-virginica
0.787951,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.5,Iris-virginica
1.312087,'\'(6.31-inf)\'','\'(3.68-3.92]\'',7.7,Iris-virginica
1.443121,'\'(6.31-inf)\'','\'(2.48-2.72]\'',7.7,Iris-virginica
0.394849,'\'(4.54-5.13]\'','\'(-inf-2.24]\'',6,Iris-virginica
1.443121,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.9,Iris-virginica
1.050019,'\'(4.54-5.13]\'','\'(2.72-2.96]\'',5.6,Iris-virginica
1.050019,'\'(6.31-inf)\'','\'(2.72-2.96]\'',7.7,Iris-virginica
0.787951,'\'(4.54-5.13]\'','\'(2.48-2.72]\'',6.3,Iris-virginica
1.181053,'\'(5.13-5.72]\'','\'(3.2-3.44]\'',6.7,Iris-virginica
0.787951,'\'(5.72-6.31]\'','\'(2.96-3.2]\'',7.2,Iris-virginica
0.787951,'\'(4.54-5.13]\'','\'(2.72-2.96]\'',6.2,Iris-virginica
0.787951,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',6.1,Iris-virginica
1.181053,'\'(5.13-5.72]\'','\'(2.72-2.96]\'',6.4,Iris-virginica
0.525883,'\'(5.72-6.31]\'','\'(2.96-3.2]\'',7.2,Iris-virginica
0.918985,'\'(5.72-6.31]\'','\'(2.72-2.96]\'',7.4,Iris-virginica
1.050019,'\'(6.31-inf)\'','\'(3.68-3.92]\'',7.9,Iris-virginica
1.312087,'\'(5.13-5.72]\'','\'(2.72-2.96]\'',6.4,Iris-virginica
0.394849,'\'(4.54-5.13]\'','\'(2.72-2.96]\'',6.3,Iris-virginica
0.263815,'\'(5.13-5.72]\'','\'(2.48-2.72]\'',6.1,Iris-virginica
1.443121,'\'(5.72-6.31]\'','\'(2.96-3.2]\'',7.7,Iris-virginica
1.574155,'\'(5.13-5.72]\'','\'(3.2-3.44]\'',6.3,Iris-virginica
0.787951,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.4,Iris-virginica
0.787951,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',6,Iris-virginica
1.181053,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.9,Iris-virginica
1.574155,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.7,Iris-virginica
1.443121,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',6.9,Iris-virginica
0.918985,'\'(4.54-5.13]\'','\'(2.48-2.72]\'',5.8,Iris-virginica
1.443121,'\'(5.72-6.31]\'','\'(2.96-3.2]\'',6.8,Iris-virginica
1.705189,'\'(5.13-5.72]\'','\'(3.2-3.44]\'',6.7,Iris-virginica
1.443121,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.7,Iris-virginica
0.918985,'\'(4.54-5.13]\'','\'(2.48-2.72]\'',6.3,Iris-virginica
1.050019,'\'(5.13-5.72]\'','\'(2.96-3.2]\'',6.5,Iris-virginica
1.443121,'\'(5.13-5.72]\'','\'(3.2-3.44]\'',6.2,Iris-virginica
0.787951,'\'(4.54-5.13]\'','\'(2.96-3.2]\'',5.9,Iris-virginica
