@relation 'iris missing(2yf5Wb0gF)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4'

@attribute 'filtered-0-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-unfiltered-filtered-0-petal length in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-sepal width in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.375,0.416667,0.525424,2.7,Iris-versicolor
0.583333,0.527778,0.59322,2.2,Iris-versicolor
0.416667,0.361111,0.491525,2.5,Iris-versicolor
0.708333,0.444444,0.644068,3.2,Iris-versicolor
0.5,0.5,0.508475,2.8,Iris-versicolor
0.583333,0.555556,0.661017,2.5,Iris-versicolor
0.458333,0.5,0.627119,2.8,Iris-versicolor
0.5,0.583333,0.559322,2.9,Iris-versicolor
0.541667,0.638889,0.576271,3,Iris-versicolor
0.541667,0.694444,0.644068,2.8,Iris-versicolor
0.666667,0.666667,0.677966,3,Iris-versicolor
0.583333,0.472222,0.59322,2.9,Iris-versicolor
0.375,0.388889,0.423729,2.6,Iris-versicolor
0.416667,0.333333,0.474576,2.4,Iris-versicolor
0.375,0.333333,0.457627,2.4,Iris-versicolor
0.458333,0.416667,0.491525,2.7,Iris-versicolor
0.625,0.472222,0.694915,2.7,Iris-versicolor
0.583333,0.305556,0.59322,3,Iris-versicolor
0.625,0.472222,0.59322,3.4,Iris-versicolor
0.583333,0.666667,0.627119,3.1,Iris-versicolor
0.5,0.555556,0.576271,2.3,Iris-versicolor
0.5,0.361111,0.525424,3,Iris-versicolor
0.5,0.333333,0.508475,2.5,Iris-versicolor
0.458333,0.333333,0.576271,2.6,Iris-versicolor
0.541667,0.5,0.610169,3,Iris-versicolor
0.458333,0.416667,0.508475,2.6,Iris-versicolor
0.375,0.194444,0.389831,2.3,Iris-versicolor
0.5,0.361111,0.542373,2.7,Iris-versicolor
0.458333,0.388889,0.542373,3,Iris-versicolor
0.5,0.388889,0.542373,2.9,Iris-versicolor
0.5,0.527778,0.559322,2.9,Iris-versicolor
0.416667,0.222222,0.338983,2.5,Iris-versicolor
0.5,0.388889,0.525424,2.8,Iris-versicolor
1,0.555556,0.847458,3.3,Iris-virginica
0.75,0.416667,0.694915,2.7,Iris-virginica
0.833333,0.777778,0.830508,3,Iris-virginica
0.708333,0.555556,0.779661,2.9,Iris-virginica
0.875,0.611111,0.813559,3,Iris-virginica
0.833333,0.916667,0.949153,3,Iris-virginica
0.666667,0.166667,0.59322,2.5,Iris-virginica
0.708333,0.833333,0.898305,2.9,Iris-virginica
0.708333,0.666667,0.813559,2.5,Iris-virginica
1,0.805556,0.864407,3.6,Iris-virginica
0.791667,0.611111,0.694915,3.2,Iris-virginica
0.75,0.583333,0.728814,2.7,Iris-virginica
0.833333,0.694444,0.762712,3,Iris-virginica
0.791667,0.388889,0.677966,2.5,Iris-virginica
0.958333,0.416667,0.694915,2.8,Iris-virginica
0.916667,0.583333,0.728814,3.2,Iris-virginica
0.708333,0.611111,0.762712,3,Iris-virginica
0.875,0.944444,0.966102,3.8,Iris-virginica
0.916667,0.944444,1,2.6,Iris-virginica
0.583333,0.472222,0.677966,2.2,Iris-virginica
0.916667,0.722222,0.79661,3.2,Iris-virginica
0.791667,0.361111,0.661017,2.8,Iris-virginica
0.791667,0.944444,0.966102,2.8,Iris-virginica
0.708333,0.555556,0.661017,2.7,Iris-virginica
0.833333,0.666667,0.79661,3.3,Iris-virginica
0.708333,0.805556,0.847458,3.2,Iris-virginica
0.708333,0.527778,0.644068,2.8,Iris-virginica
0.708333,0.5,0.661017,3,Iris-virginica
0.833333,0.583333,0.779661,2.8,Iris-virginica
0.625,0.805556,0.813559,3,Iris-virginica
0.75,0.861111,0.864407,2.8,Iris-virginica
0.791667,1,0.915254,3.8,Iris-virginica
0.875,0.583333,0.779661,2.8,Iris-virginica
0.583333,0.555556,0.694915,2.8,Iris-virginica
0.541667,0.5,0.779661,2.6,Iris-virginica
0.916667,0.944444,0.864407,3,Iris-virginica
0.958333,0.555556,0.779661,3.4,Iris-virginica
0.708333,0.583333,0.762712,3.1,Iris-virginica
0.708333,0.472222,0.644068,3,Iris-virginica
0.833333,0.722222,0.745763,3.1,Iris-virginica
0.958333,0.666667,0.779661,3.1,Iris-virginica
0.916667,0.722222,0.694915,3.1,Iris-virginica
?,0.416667,0.694915,?,Iris-virginica
0.916667,0.694444,0.830508,3.2,Iris-virginica
1,0.666667,0.79661,3.3,Iris-virginica
0.916667,?,0.711864,3,Iris-virginica
0.75,?,0.677966,2.5,Iris-virginica
0.791667,0.611111,0.711864,3,Iris-virginica
0.916667,?,0.745763,3.4,Iris-virginica
0.708333,0.444444,0.694915,3,Iris-virginica
