@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' {'\'(-inf-4.85]\'','\'(4.85-5.05]\'','\'(5.05-5.35]\'','\'(5.35-5.55]\'','\'(5.55-5.75]\'','\'(5.75-6.05]\'','\'(6.05-6.35]\'','\'(6.35-6.65]\'','\'(6.65-6.95]\'','\'(6.95-inf)\''}
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.55]\'','\'(2.55-2.75]\'','\'(2.75-2.85]\'','\'(2.85-2.95]\'','\'(2.95-3.05]\'','\'(3.05-3.15]\'','\'(3.15-3.25]\'','\'(3.25-3.45]\'','\'(3.45-3.75]\'','\'(3.75-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
'\'(5.05-5.35]\'',0.125,'\'(3.45-3.75]\'',1.5,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(3.45-3.75]\'',1,Iris-setosa
'\'(5.05-5.35]\'',0.166667,'\'(3.25-3.45]\'',1.7,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(3.25-3.45]\'',1.9,Iris-setosa
'\'(4.85-5.05]\'',0.041667,'\'(2.95-3.05]\'',1.6,Iris-setosa
'\'(4.85-5.05]\'',0.125,'\'(3.25-3.45]\'',1.6,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.45-3.75]\'',1.5,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.25-3.45]\'',1.4,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(3.15-3.25]\'',1.6,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(3.05-3.15]\'',1.6,Iris-setosa
'\'(5.35-5.55]\'',0.125,'\'(3.25-3.45]\'',1.5,Iris-setosa
'\'(5.05-5.35]\'',0,'\'(3.75-inf)\'',1.5,Iris-setosa
'\'(5.35-5.55]\'',0.041667,'\'(3.75-inf)\'',1.4,Iris-setosa
'\'(4.85-5.05]\'',0,'\'(3.05-3.15]\'',1.5,Iris-setosa
'\'(4.85-5.05]\'',0.041667,'\'(3.15-3.25]\'',1.2,Iris-setosa
'\'(5.35-5.55]\'',0.041667,'\'(3.45-3.75]\'',1.3,Iris-setosa
'\'(4.85-5.05]\'',0,'\'(3.05-3.15]\'',1.5,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(2.95-3.05]\'',1.3,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.25-3.45]\'',1.5,Iris-setosa
'\'(4.85-5.05]\'',0.083333,'\'(3.45-3.75]\'',1.3,Iris-setosa
'\'(-inf-4.85]\'',0.083333,'\'(-inf-2.55]\'',1.3,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(3.15-3.25]\'',1.3,Iris-setosa
'\'(4.85-5.05]\'',0.208333,'\'(3.45-3.75]\'',1.6,Iris-setosa
'\'(5.05-5.35]\'',0.125,'\'(3.75-inf)\'',1.9,Iris-setosa
'\'(-inf-4.85]\'',0.083333,'\'(2.95-3.05]\'',1.4,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.75-inf)\'',1.6,Iris-setosa
'\'(-inf-4.85]\'',0.041667,'\'(3.15-3.25]\'',1.4,Iris-setosa
'\'(5.05-5.35]\'',0.041667,'\'(3.45-3.75]\'',1.5,Iris-setosa
'\'(4.85-5.05]\'',0.041667,'\'(3.25-3.45]\'',1.4,Iris-setosa
'\'(6.95-inf)\'',0.541667,'\'(3.15-3.25]\'',4.7,Iris-versicolor
'\'(6.35-6.65]\'',0.583333,'\'(3.15-3.25]\'',4.5,Iris-versicolor
'\'(6.65-6.95]\'',0.583333,'\'(3.05-3.15]\'',4.9,Iris-versicolor
'\'(5.35-5.55]\'',0.5,'\'(-inf-2.55]\'',4,Iris-versicolor
'\'(6.35-6.65]\'',0.583333,'\'(2.75-2.85]\'',4.6,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.75-2.85]\'',4.5,Iris-versicolor
'\'(6.05-6.35]\'',0.625,'\'(3.25-3.45]\'',4.7,Iris-versicolor
'\'(4.85-5.05]\'',0.375,'\'(-inf-2.55]\'',3.3,Iris-versicolor
'\'(6.35-6.65]\'',0.5,'\'(2.85-2.95]\'',4.6,Iris-versicolor
'\'(5.05-5.35]\'',0.541667,'\'(2.55-2.75]\'',3.9,Iris-versicolor
'\'(4.85-5.05]\'',0.375,'\'(-inf-2.55]\'',3.5,Iris-versicolor
'\'(5.75-6.05]\'',0.583333,'\'(2.95-3.05]\'',4.2,Iris-versicolor
'\'(5.75-6.05]\'',0.375,'\'(-inf-2.55]\'',4,Iris-versicolor
'\'(6.05-6.35]\'',0.541667,'\'(2.85-2.95]\'',4.7,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.85-2.95]\'',3.6,Iris-versicolor
'\'(6.65-6.95]\'',0.541667,'\'(3.05-3.15]\'',4.4,Iris-versicolor
'\'(5.55-5.75]\'',0.583333,'\'(2.95-3.05]\'',4.5,Iris-versicolor
'\'(5.75-6.05]\'',0.375,'\'(2.55-2.75]\'',4.1,Iris-versicolor
'\'(6.05-6.35]\'',0.583333,'\'(-inf-2.55]\'',4.5,Iris-versicolor
'\'(5.55-5.75]\'',0.416667,'\'(-inf-2.55]\'',3.9,Iris-versicolor
'\'(5.75-6.05]\'',0.708333,'\'(3.15-3.25]\'',4.8,Iris-versicolor
'\'(6.05-6.35]\'',0.5,'\'(2.75-2.85]\'',4,Iris-versicolor
'\'(6.05-6.35]\'',0.583333,'\'(-inf-2.55]\'',4.9,Iris-versicolor
'\'(6.05-6.35]\'',0.458333,'\'(2.75-2.85]\'',4.7,Iris-versicolor
'\'(6.35-6.65]\'',0.5,'\'(2.85-2.95]\'',4.3,Iris-versicolor
'\'(6.35-6.65]\'',0.541667,'\'(2.95-3.05]\'',4.4,Iris-versicolor
'\'(6.65-6.95]\'',0.541667,'\'(2.75-2.85]\'',4.8,Iris-versicolor
'\'(6.65-6.95]\'',0.666667,'\'(2.95-3.05]\'',5,Iris-versicolor
'\'(5.75-6.05]\'',0.583333,'\'(2.85-2.95]\'',4.5,Iris-versicolor
'\'(5.55-5.75]\'',0.375,'\'(2.55-2.75]\'',3.5,Iris-versicolor
'\'(5.35-5.55]\'',0.416667,'\'(-inf-2.55]\'',3.8,Iris-versicolor
'\'(5.35-5.55]\'',0.375,'\'(-inf-2.55]\'',3.7,Iris-versicolor
'\'(5.75-6.05]\'',0.458333,'\'(2.55-2.75]\'',3.9,Iris-versicolor
'\'(5.75-6.05]\'',0.625,'\'(2.55-2.75]\'',5.1,Iris-versicolor
'\'(5.35-5.55]\'',0.583333,'\'(2.95-3.05]\'',4.5,Iris-versicolor
'\'(5.75-6.05]\'',0.625,'\'(3.25-3.45]\'',4.5,Iris-versicolor
'\'(6.65-6.95]\'',0.583333,'\'(3.05-3.15]\'',4.7,Iris-versicolor
'\'(6.05-6.35]\'',0.5,'\'(-inf-2.55]\'',4.4,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.95-3.05]\'',4.1,Iris-versicolor
'\'(5.35-5.55]\'',0.5,'\'(-inf-2.55]\'',4,Iris-versicolor
'\'(5.35-5.55]\'',0.458333,'\'(2.55-2.75]\'',4.4,Iris-versicolor
'\'(6.05-6.35]\'',0.541667,'\'(2.95-3.05]\'',4.6,Iris-versicolor
'\'(5.75-6.05]\'',0.458333,'\'(2.55-2.75]\'',4,Iris-versicolor
'\'(4.85-5.05]\'',0.375,'\'(-inf-2.55]\'',3.3,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.55-2.75]\'',4.2,Iris-versicolor
'\'(5.55-5.75]\'',0.458333,'\'(2.95-3.05]\'',4.2,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.85-2.95]\'',4.2,Iris-versicolor
'\'(6.05-6.35]\'',0.5,'\'(2.85-2.95]\'',4.3,Iris-versicolor
'\'(5.05-5.35]\'',0.416667,'\'(-inf-2.55]\'',3,Iris-versicolor
'\'(5.55-5.75]\'',0.5,'\'(2.75-2.85]\'',4.1,Iris-versicolor
'\'(6.05-6.35]\'',1,'\'(3.25-3.45]\'',6,Iris-virginica
'\'(5.75-6.05]\'',0.75,'\'(2.55-2.75]\'',5.1,Iris-virginica
'\'(6.95-inf)\'',0.833333,'\'(2.95-3.05]\'',5.9,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.85-2.95]\'',5.6,Iris-virginica
'\'(6.35-6.65]\'',0.875,'\'(2.95-3.05]\'',5.8,Iris-virginica
'\'(6.95-inf)\'',0.833333,'\'(2.95-3.05]\'',6.6,Iris-virginica
'\'(4.85-5.05]\'',0.666667,'\'(-inf-2.55]\'',4.5,Iris-virginica
'\'(6.95-inf)\'',0.708333,'\'(2.85-2.95]\'',6.3,Iris-virginica
'\'(6.65-6.95]\'',0.708333,'\'(-inf-2.55]\'',5.8,Iris-virginica
'\'(6.95-inf)\'',1,'\'(3.45-3.75]\'',6.1,Iris-virginica
'\'(6.35-6.65]\'',0.791667,'\'(3.15-3.25]\'',5.1,Iris-virginica
'\'(6.35-6.65]\'',0.75,'\'(2.55-2.75]\'',5.3,Iris-virginica
'\'(6.65-6.95]\'',0.833333,'\'(2.95-3.05]\'',5.5,Iris-virginica
'\'(5.55-5.75]\'',0.791667,'\'(-inf-2.55]\'',5,Iris-virginica
'\'(5.75-6.05]\'',0.958333,'\'(2.75-2.85]\'',5.1,Iris-virginica
'\'(6.35-6.65]\'',0.916667,'\'(3.15-3.25]\'',5.3,Iris-virginica
'\'(6.35-6.65]\'',0.708333,'\'(2.95-3.05]\'',5.5,Iris-virginica
'\'(6.95-inf)\'',0.875,'\'(3.75-inf)\'',6.7,Iris-virginica
'\'(6.95-inf)\'',0.916667,'\'(2.55-2.75]\'',6.9,Iris-virginica
'\'(5.75-6.05]\'',0.583333,'\'(-inf-2.55]\'',5,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(3.15-3.25]\'',5.7,Iris-virginica
'\'(5.55-5.75]\'',0.791667,'\'(2.75-2.85]\'',4.9,Iris-virginica
'\'(6.95-inf)\'',0.791667,'\'(2.75-2.85]\'',6.7,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.55-2.75]\'',4.9,Iris-virginica
'\'(6.65-6.95]\'',0.833333,'\'(3.25-3.45]\'',5.7,Iris-virginica
'\'(6.95-inf)\'',0.708333,'\'(3.15-3.25]\'',6,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.75-2.85]\'',4.8,Iris-virginica
'\'(6.05-6.35]\'',0.708333,'\'(2.95-3.05]\'',4.9,Iris-virginica
'\'(6.35-6.65]\'',0.833333,'\'(2.75-2.85]\'',5.6,Iris-virginica
'\'(6.95-inf)\'',0.625,'\'(2.95-3.05]\'',5.8,Iris-virginica
'\'(6.95-inf)\'',0.75,'\'(2.75-2.85]\'',6.1,Iris-virginica
'\'(6.95-inf)\'',0.791667,'\'(3.75-inf)\'',6.4,Iris-virginica
'\'(6.35-6.65]\'',0.875,'\'(2.75-2.85]\'',5.6,Iris-virginica
'\'(6.05-6.35]\'',0.583333,'\'(2.75-2.85]\'',5.1,Iris-virginica
'\'(6.05-6.35]\'',0.541667,'\'(2.55-2.75]\'',5.6,Iris-virginica
'\'(6.95-inf)\'',0.916667,'\'(2.95-3.05]\'',6.1,Iris-virginica
'\'(6.05-6.35]\'',0.958333,'\'(3.25-3.45]\'',5.6,Iris-virginica
'\'(6.35-6.65]\'',0.708333,'\'(3.05-3.15]\'',5.5,Iris-virginica
'\'(5.75-6.05]\'',0.708333,'\'(2.95-3.05]\'',4.8,Iris-virginica
'\'(6.65-6.95]\'',0.833333,'\'(3.05-3.15]\'',5.4,Iris-virginica
'\'(6.65-6.95]\'',0.958333,'\'(3.05-3.15]\'',5.6,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(3.05-3.15]\'',5.1,Iris-virginica
'\'(5.75-6.05]\'',0.75,'\'(2.55-2.75]\'',5.1,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(3.15-3.25]\'',5.9,Iris-virginica
'\'(6.65-6.95]\'',1,'\'(3.25-3.45]\'',5.7,Iris-virginica
'\'(6.65-6.95]\'',0.916667,'\'(2.95-3.05]\'',5.2,Iris-virginica
'\'(6.05-6.35]\'',0.75,'\'(-inf-2.55]\'',5,Iris-virginica
'\'(6.35-6.65]\'',0.791667,'\'(2.95-3.05]\'',5.2,Iris-virginica
'\'(6.05-6.35]\'',0.916667,'\'(3.25-3.45]\'',5.4,Iris-virginica
'\'(5.75-6.05]\'',0.708333,'\'(2.95-3.05]\'',5.1,Iris-virginica
