@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' {'\'(-inf-0.15]\'','\'(0.15-0.25]\'','\'(0.25-0.55]\'','\'(0.55-1.25]\'','\'(1.25-1.35]\'','\'(1.35-1.55]\'','\'(1.55-1.85]\'','\'(1.85-2.05]\'','\'(2.05-2.25]\'','\'(2.25-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.166667,'\'(0.55-1.25]\'',0.166667,3.3,Iris-versicolor
0.638889,'\'(1.25-1.35]\'',0.375,4.6,Iris-versicolor
0.25,'\'(1.35-1.55]\'',0.291667,3.9,Iris-versicolor
0.194444,'\'(0.55-1.25]\'',0,3.5,Iris-versicolor
0.444444,'\'(1.35-1.55]\'',0.416667,4.2,Iris-versicolor
0.472222,'\'(0.55-1.25]\'',0.083333,4,Iris-versicolor
0.5,'\'(1.35-1.55]\'',0.375,4.7,Iris-versicolor
0.361111,'\'(1.25-1.35]\'',0.375,3.6,Iris-versicolor
0.666667,'\'(1.35-1.55]\'',0.458333,4.4,Iris-versicolor
0.361111,'\'(1.35-1.55]\'',0.416667,4.5,Iris-versicolor
0.416667,'\'(0.55-1.25]\'',0.291667,4.1,Iris-versicolor
0.527778,'\'(1.35-1.55]\'',0.083333,4.5,Iris-versicolor
0.361111,'\'(0.55-1.25]\'',0.208333,3.9,Iris-versicolor
0.444444,'\'(1.55-1.85]\'',0.5,4.8,Iris-versicolor
0.5,'\'(1.25-1.35]\'',0.333333,4,Iris-versicolor
0.555556,'\'(1.35-1.55]\'',0.208333,4.9,Iris-versicolor
0.5,'\'(0.55-1.25]\'',0.333333,4.7,Iris-versicolor
0.583333,'\'(1.25-1.35]\'',0.375,4.3,Iris-versicolor
0.638889,'\'(1.35-1.55]\'',0.416667,4.4,Iris-versicolor
0.694444,'\'(1.35-1.55]\'',0.333333,4.8,Iris-versicolor
0.666667,'\'(1.55-1.85]\'',0.416667,5,Iris-versicolor
0.472222,'\'(1.35-1.55]\'',0.375,4.5,Iris-versicolor
0.388889,'\'(0.55-1.25]\'',0.25,3.5,Iris-versicolor
0.333333,'\'(0.55-1.25]\'',0.166667,3.8,Iris-versicolor
0.333333,'\'(0.55-1.25]\'',0.166667,3.7,Iris-versicolor
0.416667,'\'(0.55-1.25]\'',0.291667,3.9,Iris-versicolor
0.472222,'\'(1.55-1.85]\'',0.291667,5.1,Iris-versicolor
0.305556,'\'(1.35-1.55]\'',0.416667,4.5,Iris-versicolor
0.472222,'\'(1.55-1.85]\'',0.583333,4.5,Iris-versicolor
0.666667,'\'(1.35-1.55]\'',0.458333,4.7,Iris-versicolor
0.555556,'\'(1.25-1.35]\'',0.125,4.4,Iris-versicolor
0.361111,'\'(1.25-1.35]\'',0.416667,4.1,Iris-versicolor
0.333333,'\'(1.25-1.35]\'',0.208333,4,Iris-versicolor
0.333333,'\'(0.55-1.25]\'',0.25,4.4,Iris-versicolor
0.5,'\'(1.35-1.55]\'',0.416667,4.6,Iris-versicolor
0.416667,'\'(0.55-1.25]\'',0.25,4,Iris-versicolor
0.194444,'\'(0.55-1.25]\'',0.125,3.3,Iris-versicolor
0.361111,'\'(1.25-1.35]\'',0.291667,4.2,Iris-versicolor
0.388889,'\'(0.55-1.25]\'',0.416667,4.2,Iris-versicolor
0.388889,'\'(1.25-1.35]\'',0.375,4.2,Iris-versicolor
0.527778,'\'(1.25-1.35]\'',0.375,4.3,Iris-versicolor
0.222222,'\'(0.55-1.25]\'',0.208333,3,Iris-versicolor
0.388889,'\'(1.25-1.35]\'',0.333333,4.1,Iris-versicolor
0.555556,'\'(2.25-inf)\'',0.541667,6,Iris-virginica
0.416667,'\'(1.85-2.05]\'',0.291667,5.1,Iris-virginica
0.777778,'\'(2.05-2.25]\'',0.416667,5.9,Iris-virginica
0.555556,'\'(1.55-1.85]\'',0.375,5.6,Iris-virginica
0.611111,'\'(2.05-2.25]\'',0.416667,5.8,Iris-virginica
0.916667,'\'(2.05-2.25]\'',0.416667,6.6,Iris-virginica
0.166667,'\'(1.55-1.85]\'',0.208333,4.5,Iris-virginica
0.833333,'\'(1.55-1.85]\'',0.375,6.3,Iris-virginica
0.666667,'\'(1.55-1.85]\'',0.208333,5.8,Iris-virginica
0.805556,'\'(2.25-inf)\'',0.666667,6.1,Iris-virginica
0.611111,'\'(1.85-2.05]\'',0.5,5.1,Iris-virginica
0.583333,'\'(1.85-2.05]\'',0.291667,5.3,Iris-virginica
0.694444,'\'(2.05-2.25]\'',0.416667,5.5,Iris-virginica
0.388889,'\'(1.85-2.05]\'',0.208333,5,Iris-virginica
0.416667,'\'(2.25-inf)\'',0.333333,5.1,Iris-virginica
0.583333,'\'(2.25-inf)\'',0.5,5.3,Iris-virginica
0.611111,'\'(1.55-1.85]\'',0.416667,5.5,Iris-virginica
0.944444,'\'(2.05-2.25]\'',0.75,6.7,Iris-virginica
0.944444,'\'(2.25-inf)\'',0.25,6.9,Iris-virginica
0.472222,'\'(1.35-1.55]\'',0.083333,5,Iris-virginica
0.722222,'\'(2.25-inf)\'',0.5,5.7,Iris-virginica
0.361111,'\'(1.85-2.05]\'',0.333333,4.9,Iris-virginica
0.944444,'\'(1.85-2.05]\'',0.333333,6.7,Iris-virginica
0.555556,'\'(1.55-1.85]\'',0.291667,4.9,Iris-virginica
0.666667,'\'(2.05-2.25]\'',0.541667,5.7,Iris-virginica
0.805556,'\'(1.55-1.85]\'',0.5,6,Iris-virginica
0.527778,'\'(1.55-1.85]\'',0.333333,4.8,Iris-virginica
0.5,'\'(1.55-1.85]\'',0.416667,4.9,Iris-virginica
0.583333,'\'(2.05-2.25]\'',0.333333,5.6,Iris-virginica
0.805556,'\'(1.55-1.85]\'',0.416667,5.8,Iris-virginica
0.861111,'\'(1.85-2.05]\'',0.333333,6.1,Iris-virginica
1,'\'(1.85-2.05]\'',0.75,6.4,Iris-virginica
0.583333,'\'(2.05-2.25]\'',0.333333,5.6,Iris-virginica
0.555556,'\'(1.35-1.55]\'',0.333333,5.1,Iris-virginica
0.5,'\'(1.35-1.55]\'',0.25,5.6,Iris-virginica
0.944444,'\'(2.25-inf)\'',0.416667,6.1,Iris-virginica
0.555556,'\'(2.25-inf)\'',0.583333,5.6,Iris-virginica
0.583333,'\'(1.55-1.85]\'',0.458333,5.5,Iris-virginica
0.472222,'\'(1.55-1.85]\'',0.416667,4.8,Iris-virginica
0.722222,'\'(2.05-2.25]\'',0.458333,5.4,Iris-virginica
0.666667,'\'(2.25-inf)\'',0.458333,5.6,Iris-virginica
0.722222,'\'(2.25-inf)\'',0.458333,5.1,Iris-virginica
0.416667,'\'(1.85-2.05]\'',0.291667,5.1,Iris-virginica
0.694444,'\'(2.25-inf)\'',0.5,5.9,Iris-virginica
0.666667,'\'(2.25-inf)\'',0.541667,5.7,Iris-virginica
0.666667,'\'(2.25-inf)\'',0.416667,5.2,Iris-virginica
0.555556,'\'(1.85-2.05]\'',0.208333,5,Iris-virginica
0.611111,'\'(1.85-2.05]\'',0.416667,5.2,Iris-virginica
0.527778,'\'(2.25-inf)\'',0.583333,5.4,Iris-virginica
0.444444,'\'(1.55-1.85]\'',0.416667,5.1,Iris-virginica
