@relation 'iris(0RAXGJvTj)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -B 10 -M -1.0 -R first-last-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' {'\'(-inf-0.34]\'','\'(0.34-0.58]\'','\'(0.58-0.82]\'','\'(0.82-1.06]\'','\'(1.06-1.3]\'','\'(1.3-1.54]\'','\'(1.54-1.78]\'','\'(1.78-2.02]\'','\'(2.02-2.26]\'','\'(2.26-inf)\''}
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' {'\'(-inf-1.35]\'','\'(1.35-1.45]\'','\'(1.45-1.55]\'','\'(1.55-3.4]\'','\'(3.4-4.15]\'','\'(4.15-4.55]\'','\'(4.55-4.95]\'','\'(4.95-5.35]\'','\'(5.35-5.75]\'','\'(5.75-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' {'\'(-inf-2.55]\'','\'(2.55-2.75]\'','\'(2.75-2.85]\'','\'(2.85-2.95]\'','\'(2.95-3.05]\'','\'(3.05-3.15]\'','\'(3.15-3.25]\'','\'(3.25-3.45]\'','\'(3.45-3.75]\'','\'(3.75-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
'\'(0.82-1.06]\'','\'(3.4-4.15]\'','\'(-inf-2.55]\'',6,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.55-4.95]\'','\'(2.85-2.95]\'',6.1,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(2.85-2.95]\'',5.6,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.15-4.55]\'','\'(3.05-3.15]\'',6.7,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.15-4.55]\'','\'(2.95-3.05]\'',5.6,Iris-versicolor
'\'(0.82-1.06]\'','\'(3.4-4.15]\'','\'(2.55-2.75]\'',5.8,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.15-4.55]\'','\'(-inf-2.55]\'',6.2,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(-inf-2.55]\'',5.6,Iris-versicolor
'\'(1.78-2.02]\'','\'(4.55-4.95]\'','\'(3.15-3.25]\'',5.9,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(2.75-2.85]\'',6.1,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.55-4.95]\'','\'(-inf-2.55]\'',6.3,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.55-4.95]\'','\'(2.75-2.85]\'',6.1,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.15-4.55]\'','\'(2.85-2.95]\'',6.4,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.15-4.55]\'','\'(2.95-3.05]\'',6.6,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.55-4.95]\'','\'(2.75-2.85]\'',6.8,Iris-versicolor
'\'(1.54-1.78]\'','\'(4.95-5.35]\'','\'(2.95-3.05]\'',6.7,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.15-4.55]\'','\'(2.85-2.95]\'',6,Iris-versicolor
'\'(0.82-1.06]\'','\'(3.4-4.15]\'','\'(2.55-2.75]\'',5.7,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(-inf-2.55]\'',5.5,Iris-versicolor
'\'(0.82-1.06]\'','\'(3.4-4.15]\'','\'(-inf-2.55]\'',5.5,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(2.55-2.75]\'',5.8,Iris-versicolor
'\'(1.54-1.78]\'','\'(4.95-5.35]\'','\'(2.55-2.75]\'',6,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.15-4.55]\'','\'(2.95-3.05]\'',5.4,Iris-versicolor
'\'(1.54-1.78]\'','\'(4.15-4.55]\'','\'(3.25-3.45]\'',6,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.55-4.95]\'','\'(3.05-3.15]\'',6.7,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.15-4.55]\'','\'(-inf-2.55]\'',6.3,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(2.95-3.05]\'',5.6,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(-inf-2.55]\'',5.5,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.15-4.55]\'','\'(2.55-2.75]\'',5.5,Iris-versicolor
'\'(1.3-1.54]\'','\'(4.55-4.95]\'','\'(2.95-3.05]\'',6.1,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(2.55-2.75]\'',5.8,Iris-versicolor
'\'(0.82-1.06]\'','\'(1.55-3.4]\'','\'(-inf-2.55]\'',5,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.15-4.55]\'','\'(2.55-2.75]\'',5.6,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.15-4.55]\'','\'(2.95-3.05]\'',5.7,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.15-4.55]\'','\'(2.85-2.95]\'',5.7,Iris-versicolor
'\'(1.06-1.3]\'','\'(4.15-4.55]\'','\'(2.85-2.95]\'',6.2,Iris-versicolor
'\'(1.06-1.3]\'','\'(1.55-3.4]\'','\'(-inf-2.55]\'',5.1,Iris-versicolor
'\'(1.06-1.3]\'','\'(3.4-4.15]\'','\'(2.75-2.85]\'',5.7,Iris-versicolor
'\'(2.26-inf)\'','\'(5.75-inf)\'','\'(3.25-3.45]\'',6.3,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(2.55-2.75]\'',5.8,Iris-virginica
'\'(2.02-2.26]\'','\'(5.75-inf)\'','\'(2.95-3.05]\'',7.1,Iris-virginica
'\'(1.78-2.02]\'','\'(5.35-5.75]\'','\'(2.85-2.95]\'',6.3,Iris-virginica
'\'(2.02-2.26]\'','\'(5.75-inf)\'','\'(2.95-3.05]\'',6.5,Iris-virginica
'\'(2.02-2.26]\'','\'(5.75-inf)\'','\'(2.95-3.05]\'',7.6,Iris-virginica
'\'(1.54-1.78]\'','\'(4.15-4.55]\'','\'(-inf-2.55]\'',4.9,Iris-virginica
'\'(1.78-2.02]\'','\'(5.75-inf)\'','\'(2.85-2.95]\'',7.3,Iris-virginica
'\'(1.78-2.02]\'','\'(5.75-inf)\'','\'(-inf-2.55]\'',6.7,Iris-virginica
'\'(2.26-inf)\'','\'(5.75-inf)\'','\'(3.45-3.75]\'',7.2,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(3.15-3.25]\'',6.5,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(2.55-2.75]\'',6.4,Iris-virginica
'\'(2.02-2.26]\'','\'(5.35-5.75]\'','\'(2.95-3.05]\'',6.8,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(-inf-2.55]\'',5.7,Iris-virginica
'\'(2.26-inf)\'','\'(4.95-5.35]\'','\'(2.75-2.85]\'',5.8,Iris-virginica
'\'(2.26-inf)\'','\'(4.95-5.35]\'','\'(3.15-3.25]\'',6.4,Iris-virginica
'\'(1.78-2.02]\'','\'(5.35-5.75]\'','\'(2.95-3.05]\'',6.5,Iris-virginica
'\'(2.02-2.26]\'','\'(5.75-inf)\'','\'(3.75-inf)\'',7.7,Iris-virginica
'\'(2.26-inf)\'','\'(5.75-inf)\'','\'(2.55-2.75]\'',7.7,Iris-virginica
'\'(1.3-1.54]\'','\'(4.95-5.35]\'','\'(-inf-2.55]\'',6,Iris-virginica
'\'(2.26-inf)\'','\'(5.35-5.75]\'','\'(3.15-3.25]\'',6.9,Iris-virginica
'\'(1.78-2.02]\'','\'(4.55-4.95]\'','\'(2.75-2.85]\'',5.6,Iris-virginica
'\'(1.78-2.02]\'','\'(5.75-inf)\'','\'(2.75-2.85]\'',7.7,Iris-virginica
'\'(1.78-2.02]\'','\'(4.55-4.95]\'','\'(2.55-2.75]\'',6.3,Iris-virginica
'\'(2.02-2.26]\'','\'(5.35-5.75]\'','\'(3.25-3.45]\'',6.7,Iris-virginica
'\'(1.78-2.02]\'','\'(5.75-inf)\'','\'(3.15-3.25]\'',7.2,Iris-virginica
'\'(1.78-2.02]\'','\'(4.55-4.95]\'','\'(2.75-2.85]\'',6.2,Iris-virginica
'\'(1.78-2.02]\'','\'(4.55-4.95]\'','\'(2.95-3.05]\'',6.1,Iris-virginica
'\'(2.02-2.26]\'','\'(5.35-5.75]\'','\'(2.75-2.85]\'',6.4,Iris-virginica
'\'(1.54-1.78]\'','\'(5.75-inf)\'','\'(2.95-3.05]\'',7.2,Iris-virginica
'\'(1.78-2.02]\'','\'(5.75-inf)\'','\'(2.75-2.85]\'',7.4,Iris-virginica
'\'(1.78-2.02]\'','\'(5.75-inf)\'','\'(3.75-inf)\'',7.9,Iris-virginica
'\'(2.02-2.26]\'','\'(5.35-5.75]\'','\'(2.75-2.85]\'',6.4,Iris-virginica
'\'(1.3-1.54]\'','\'(4.95-5.35]\'','\'(2.75-2.85]\'',6.3,Iris-virginica
'\'(1.3-1.54]\'','\'(5.35-5.75]\'','\'(2.55-2.75]\'',6.1,Iris-virginica
'\'(2.26-inf)\'','\'(5.75-inf)\'','\'(2.95-3.05]\'',7.7,Iris-virginica
'\'(2.26-inf)\'','\'(5.35-5.75]\'','\'(3.25-3.45]\'',6.3,Iris-virginica
'\'(1.78-2.02]\'','\'(5.35-5.75]\'','\'(3.05-3.15]\'',6.4,Iris-virginica
'\'(1.78-2.02]\'','\'(4.55-4.95]\'','\'(2.95-3.05]\'',6,Iris-virginica
'\'(2.02-2.26]\'','\'(5.35-5.75]\'','\'(3.05-3.15]\'',6.9,Iris-virginica
'\'(2.26-inf)\'','\'(5.35-5.75]\'','\'(3.05-3.15]\'',6.7,Iris-virginica
'\'(2.26-inf)\'','\'(4.95-5.35]\'','\'(3.05-3.15]\'',6.9,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(2.55-2.75]\'',5.8,Iris-virginica
'\'(2.26-inf)\'','\'(5.75-inf)\'','\'(3.15-3.25]\'',6.8,Iris-virginica
'\'(2.26-inf)\'','\'(5.35-5.75]\'','\'(3.25-3.45]\'',6.7,Iris-virginica
'\'(2.26-inf)\'','\'(4.95-5.35]\'','\'(2.95-3.05]\'',6.7,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(-inf-2.55]\'',6.3,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(2.95-3.05]\'',6.5,Iris-virginica
'\'(2.26-inf)\'','\'(5.35-5.75]\'','\'(3.25-3.45]\'',6.2,Iris-virginica
'\'(1.78-2.02]\'','\'(4.95-5.35]\'','\'(2.95-3.05]\'',5.9,Iris-virginica
