@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3'

@attribute 'filtered-0-unfiltered-unfiltered-sepal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-petal width in cm' {'\'(-inf--1.37411]\'','\'(-1.37411--1.243076]\'','\'(-1.243076--0.849974]\'','\'(-0.849974-0.067264]\'','\'(0.067264-0.198298]\'','\'(0.198298-0.460366]\'','\'(0.460366-0.853468]\'','\'(0.853468-1.115536]\'','\'(1.115536-1.377604]\'','\'(1.377604-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
-0.816431,'\'(-0.849974-0.067264]\'',5.8,3.9,Iris-versicolor
-0.816431,'\'(0.460366-0.853468]\'',6,5.1,Iris-versicolor
-0.12454,'\'(0.198298-0.460366]\'',5.4,4.5,Iris-versicolor
0.797981,'\'(0.460366-0.853468]\'',6,4.5,Iris-versicolor
0.10609,'\'(0.198298-0.460366]\'',6.7,4.7,Iris-versicolor
-1.738953,'\'(0.067264-0.198298]\'',6.3,4.4,Iris-versicolor
-0.12454,'\'(0.067264-0.198298]\'',5.6,4.1,Iris-versicolor
-1.277692,'\'(0.067264-0.198298]\'',5.5,4,Iris-versicolor
-1.047062,'\'(-0.849974-0.067264]\'',5.5,4.4,Iris-versicolor
-0.12454,'\'(0.198298-0.460366]\'',6.1,4.6,Iris-versicolor
-1.047062,'\'(-0.849974-0.067264]\'',5.8,4,Iris-versicolor
-1.738953,'\'(-0.849974-0.067264]\'',5,3.3,Iris-versicolor
-0.816431,'\'(0.067264-0.198298]\'',5.6,4.2,Iris-versicolor
-0.12454,'\'(-0.849974-0.067264]\'',5.7,4.2,Iris-versicolor
-0.355171,'\'(0.067264-0.198298]\'',5.7,4.2,Iris-versicolor
-0.355171,'\'(0.067264-0.198298]\'',6.2,4.3,Iris-versicolor
-1.277692,'\'(-0.849974-0.067264]\'',5.1,3,Iris-versicolor
-0.585801,'\'(0.067264-0.198298]\'',5.7,4.1,Iris-versicolor
0.567351,'\'(1.377604-inf)\'',6.3,6,Iris-virginica
-0.816431,'\'(0.853468-1.115536]\'',5.8,5.1,Iris-virginica
-0.12454,'\'(1.115536-1.377604]\'',7.1,5.9,Iris-virginica
-0.355171,'\'(0.460366-0.853468]\'',6.3,5.6,Iris-virginica
-0.12454,'\'(1.115536-1.377604]\'',6.5,5.8,Iris-virginica
-0.12454,'\'(1.115536-1.377604]\'',7.6,6.6,Iris-virginica
-1.277692,'\'(0.460366-0.853468]\'',4.9,4.5,Iris-virginica
-0.355171,'\'(0.460366-0.853468]\'',7.3,6.3,Iris-virginica
-1.277692,'\'(0.460366-0.853468]\'',6.7,5.8,Iris-virginica
1.259242,'\'(1.377604-inf)\'',7.2,6.1,Iris-virginica
0.33672,'\'(0.853468-1.115536]\'',6.5,5.1,Iris-virginica
-0.816431,'\'(0.853468-1.115536]\'',6.4,5.3,Iris-virginica
-0.12454,'\'(1.115536-1.377604]\'',6.8,5.5,Iris-virginica
-1.277692,'\'(0.853468-1.115536]\'',5.7,5,Iris-virginica
-0.585801,'\'(1.377604-inf)\'',5.8,5.1,Iris-virginica
0.33672,'\'(1.377604-inf)\'',6.4,5.3,Iris-virginica
-0.12454,'\'(0.460366-0.853468]\'',6.5,5.5,Iris-virginica
1.720502,'\'(1.115536-1.377604]\'',7.7,6.7,Iris-virginica
-1.047062,'\'(1.377604-inf)\'',7.7,6.9,Iris-virginica
-1.969583,'\'(0.198298-0.460366]\'',6,5,Iris-virginica
0.33672,'\'(1.377604-inf)\'',6.9,5.7,Iris-virginica
-0.585801,'\'(0.853468-1.115536]\'',5.6,4.9,Iris-virginica
-0.585801,'\'(0.853468-1.115536]\'',7.7,6.7,Iris-virginica
-0.816431,'\'(0.460366-0.853468]\'',6.3,4.9,Iris-virginica
0.567351,'\'(1.115536-1.377604]\'',6.7,5.7,Iris-virginica
0.33672,'\'(0.460366-0.853468]\'',7.2,6,Iris-virginica
-0.585801,'\'(0.460366-0.853468]\'',6.2,4.8,Iris-virginica
-0.12454,'\'(0.460366-0.853468]\'',6.1,4.9,Iris-virginica
-0.585801,'\'(1.115536-1.377604]\'',6.4,5.6,Iris-virginica
-0.12454,'\'(0.460366-0.853468]\'',7.2,5.8,Iris-virginica
-0.585801,'\'(0.853468-1.115536]\'',7.4,6.1,Iris-virginica
1.720502,'\'(0.853468-1.115536]\'',7.9,6.4,Iris-virginica
-0.585801,'\'(1.115536-1.377604]\'',6.4,5.6,Iris-virginica
-0.585801,'\'(0.198298-0.460366]\'',6.3,5.1,Iris-virginica
-1.047062,'\'(0.198298-0.460366]\'',6.1,5.6,Iris-virginica
-0.12454,'\'(1.377604-inf)\'',7.7,6.1,Iris-virginica
0.797981,'\'(1.377604-inf)\'',6.3,5.6,Iris-virginica
0.10609,'\'(0.460366-0.853468]\'',6.4,5.5,Iris-virginica
-0.12454,'\'(0.460366-0.853468]\'',6,4.8,Iris-virginica
0.10609,'\'(1.115536-1.377604]\'',6.9,5.4,Iris-virginica
0.10609,'\'(1.377604-inf)\'',6.7,5.6,Iris-virginica
0.10609,'\'(1.377604-inf)\'',6.9,5.1,Iris-virginica
-0.816431,'\'(0.853468-1.115536]\'',5.8,5.1,Iris-virginica
0.33672,'\'(1.377604-inf)\'',6.8,5.9,Iris-virginica
0.567351,'\'(1.377604-inf)\'',6.7,5.7,Iris-virginica
-0.12454,'\'(1.377604-inf)\'',6.7,5.2,Iris-virginica
-1.277692,'\'(0.853468-1.115536]\'',6.3,5,Iris-virginica
-0.12454,'\'(0.853468-1.115536]\'',6.5,5.2,Iris-virginica
0.797981,'\'(1.377604-inf)\'',6.2,5.4,Iris-virginica
-0.12454,'\'(0.460366-0.853468]\'',5.9,5.1,Iris-virginica
