@relation 'iris-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R3'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-petal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.388889,0.132781,0.333333,4.1,Iris-versicolor
0.555556,1.705189,0.541667,6,Iris-virginica
0.416667,0.918985,0.291667,5.1,Iris-virginica
0.777778,1.181053,0.416667,5.9,Iris-virginica
0.555556,0.787951,0.375,5.6,Iris-virginica
0.611111,1.312087,0.416667,5.8,Iris-virginica
0.916667,1.181053,0.416667,6.6,Iris-virginica
0.166667,0.656917,0.208333,4.5,Iris-virginica
0.833333,0.787951,0.375,6.3,Iris-virginica
0.666667,0.787951,0.208333,5.8,Iris-virginica
0.805556,1.705189,0.666667,6.1,Iris-virginica
0.611111,1.050019,0.5,5.1,Iris-virginica
0.583333,0.918985,0.291667,5.3,Iris-virginica
0.694444,1.181053,0.416667,5.5,Iris-virginica
0.388889,1.050019,0.208333,5,Iris-virginica
0.416667,1.574155,0.333333,5.1,Iris-virginica
0.583333,1.443121,0.5,5.3,Iris-virginica
0.611111,0.787951,0.416667,5.5,Iris-virginica
0.944444,1.312087,0.75,6.7,Iris-virginica
0.944444,1.443121,0.25,6.9,Iris-virginica
0.472222,0.394849,0.083333,5,Iris-virginica
0.722222,1.443121,0.5,5.7,Iris-virginica
0.361111,1.050019,0.333333,4.9,Iris-virginica
0.944444,1.050019,0.333333,6.7,Iris-virginica
0.555556,0.787951,0.291667,4.9,Iris-virginica
0.666667,1.181053,0.541667,5.7,Iris-virginica
0.805556,0.787951,0.5,6,Iris-virginica
0.527778,0.787951,0.333333,4.8,Iris-virginica
0.5,0.787951,0.416667,4.9,Iris-virginica
0.583333,1.181053,0.333333,5.6,Iris-virginica
0.805556,0.525883,0.416667,5.8,Iris-virginica
0.861111,0.918985,0.333333,6.1,Iris-virginica
1,1.050019,0.75,6.4,Iris-virginica
0.583333,1.312087,0.333333,5.6,Iris-virginica
0.555556,0.394849,0.333333,5.1,Iris-virginica
0.5,0.263815,0.25,5.6,Iris-virginica
0.944444,1.443121,0.416667,6.1,Iris-virginica
0.555556,1.574155,0.583333,5.6,Iris-virginica
0.583333,0.787951,0.458333,5.5,Iris-virginica
0.472222,0.787951,0.416667,4.8,Iris-virginica
0.722222,1.181053,0.458333,5.4,Iris-virginica
0.666667,1.574155,0.458333,5.6,Iris-virginica
0.722222,1.443121,0.458333,5.1,Iris-virginica
0.416667,0.918985,0.291667,5.1,Iris-virginica
0.694444,1.443121,0.5,5.9,Iris-virginica
0.666667,1.705189,0.541667,5.7,Iris-virginica
0.666667,1.443121,0.416667,5.2,Iris-virginica
0.555556,0.918985,0.208333,5,Iris-virginica
0.611111,1.050019,0.416667,5.2,Iris-virginica
0.527778,1.443121,0.583333,5.4,Iris-virginica
0.444444,0.787951,0.416667,5.1,Iris-virginica
